Nrep,Time[s],No in Nrep,Range[m],Velocity[m/s],Azimuth[deg],Elevation[deg],Amplitude[dB],amplitude,Data No,UNIXTIME,date,time(h-m-s)
7,0.525,1,3.412015E+00,-3.898438E+00,4.878950E+01,0.000000E+00,1.736397E+01,5.450000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,9.859858E-01,-3.898438E+00,-3.477787E+00,0.000000E+00,1.720159E+01,5.250000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.037622E+00,4.226562E+00,2.103797E+00,0.000000E+00,1.753583E+01,5.670000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.507314E-01,-6.507812E+00,1.112538E-01,0.000000E+00,1.748963E+01,5.610000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,6.890962E-01,5.203125E+00,1.472575E+00,0.000000E+00,1.725095E+01,5.310000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.618979E+00,-7.804688E+00,5.152082E+00,0.000000E+00,1.745075E+01,5.560000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,6.424127E+00,2.601562E+00,-2.398527E+00,0.000000E+00,1.781755E+01,6.050000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,3.242178E+00,3.898438E+00,3.445086E+00,0.000000E+00,1.790988E+01,6.180000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.504049E+00,6.179688E+00,-1.966866E+00,0.000000E+00,1.775246E+01,5.960000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,3.331003E+00,-9.757812E+00,-1.513122E+00,0.000000E+00,1.789581E+01,6.160000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.967866E+00,-9.109375E+00,2.761923E+00,0.000000E+00,1.781755E+01,6.050000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,2.532552E+00,-7.156250E+00,3.533097E-01,0.000000E+00,1.787460E+01,6.130000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,1.047225E+00,-6.179688E+00,4.081554E-01,0.000000E+00,1.815578E+01,6.540000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,3.751172E+00,-1.625000E+00,2.574965E+00,0.000000E+00,1.783189E+01,6.070000E+01,7,1711946438.573,2024-04-01,13-40-38.573
7,0.525,1,5.502463E+00,-5.531250E+00,1.668528E+00,0.000000E+00,1.739572E+01,5.490000E+01,7,1711946438.573,2024-04-01,13-40-38.573
8,0.6,1,2.028393E+00,0.000000E+00,1.811307E+01,0.000000E+00,2.010300E+01,1.024000E+02,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.653078E+00,0.000000E+00,-2.030038E+01,0.000000E+00,2.051153E+01,1.125000E+02,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.950436E+00,1.945312E+00,-1.982648E+01,0.000000E+00,1.737193E+01,5.460000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.118672E+00,2.921875E+00,6.990088E+01,0.000000E+00,1.731589E+01,5.390000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.423487E+00,3.250000E+00,5.082634E+01,0.000000E+00,1.753583E+01,5.670000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,3.040980E+00,9.757812E+00,-5.884621E+01,0.000000E+00,1.750508E+01,5.630000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.423487E+00,-6.828125E+00,-2.861046E+01,0.000000E+00,1.756636E+01,5.710000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.401426E+00,0.000000E+00,2.785323E+01,0.000000E+00,2.009026E+01,1.021000E+02,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.027350E+01,1.065000E+02,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.436097E+00,1.945312E+00,4.111710E+01,0.000000E+00,1.723456E+01,5.290000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.393814E+00,2.921875E+00,-2.770323E+01,0.000000E+00,1.729974E+01,5.370000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.558197E+00,3.250000E+00,1.199242E+01,0.000000E+00,1.740363E+01,5.500000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.131080E+00,7.484375E+00,-2.476235E+01,0.000000E+00,1.725095E+01,5.310000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,3.028107E+00,9.757812E+00,3.065508E+01,0.000000E+00,1.741939E+01,5.520000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.494525E+00,-6.828125E+00,3.157419E+01,0.000000E+00,1.717671E+01,5.220000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,2.627394E+00,4.554688E+00,-9.446385E+00,0.000000E+00,1.787460E+01,6.130000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.130628E+00,-9.757812E+00,1.580813E+00,0.000000E+00,1.786751E+01,6.120000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.281631E+00,-9.437500E+00,3.576334E+00,0.000000E+00,1.736397E+01,5.450000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.092913E+00,-8.460938E+00,2.112867E+00,0.000000E+00,1.759668E+01,5.750000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.130520E+00,7.156250E+00,5.472210E-01,0.000000E+00,1.789581E+01,6.160000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,6.286874E+00,8.781250E+00,2.179213E+00,0.000000E+00,1.766413E+01,5.840000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,1.760016E+00,0.000000E+00,-1.445036E-01,0.000000E+00,1.883093E+01,7.640000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,3.843655E+00,-7.804688E+00,-2.252777E+00,0.000000E+00,1.761176E+01,5.770000E+01,8,1711946438.648,2024-04-01,13-40-38.648
8,0.6,1,3.822205E+00,-6.828125E+00,8.047182E-01,0.000000E+00,1.742725E+01,5.530000E+01,8,1711946438.648,2024-04-01,13-40-38.648
9,0.6749999999999999,1,2.018711E+00,0.000000E+00,1.795168E+01,0.000000E+00,2.010300E+01,1.024000E+02,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.050766E+01,1.124000E+02,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,3.428219E+00,4.875000E+00,-4.712110E+01,0.000000E+00,1.761176E+01,5.770000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.527800E+00,4.875000E+00,2.188346E+01,0.000000E+00,1.725912E+01,5.320000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.053960E+00,-7.156250E+00,-1.864954E+01,0.000000E+00,1.745855E+01,5.570000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.415996E+00,0.000000E+00,2.846157E+01,0.000000E+00,2.009451E+01,1.022000E+02,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.027350E+01,1.065000E+02,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.429072E+00,4.875000E+00,-1.504910E+01,0.000000E+00,1.733197E+01,5.410000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.880684E+00,4.875000E+00,-3.197416E+01,0.000000E+00,1.723456E+01,5.290000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,3.035918E+00,-7.156250E+00,-4.729061E+01,0.000000E+00,1.725095E+01,5.310000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,2.597442E+00,-7.156250E+00,5.221426E+01,0.000000E+00,1.709270E+01,5.120000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.315705E+00,5.531250E+00,-3.393934E+00,0.000000E+00,1.746634E+01,5.580000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,3.369353E-01,6.507812E+00,-2.464319E-01,0.000000E+00,1.747412E+01,5.590000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.536820E+00,-5.851562E+00,2.320412E+00,0.000000E+00,1.790988E+01,6.180000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,7.455925E-01,-6.507812E+00,1.521994E+00,0.000000E+00,1.742725E+01,5.530000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,3.309292E+00,5.203125E+00,6.137185E-01,0.000000E+00,1.788168E+01,6.140000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.840669E+00,-9.109375E+00,-3.488693E-01,0.000000E+00,1.793790E+01,6.220000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,8.986752E-01,-6.828125E+00,-1.385627E-01,0.000000E+00,1.774517E+01,5.950000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.556551E+00,-6.507812E+00,-4.156816E-01,0.000000E+00,1.781037E+01,6.040000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.484786E+00,-6.179688E+00,-3.172491E-01,0.000000E+00,1.790285E+01,6.170000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,5.062693E+00,9.757812E+00,-2.112215E+00,0.000000E+00,1.749736E+01,5.620000E+01,9,1711946438.723,2024-04-01,13-40-38.723
9,0.6749999999999999,1,1.259728E+00,-5.851562E+00,-4.407281E-01,0.000000E+00,1.776701E+01,5.980000E+01,9,1711946438.723,2024-04-01,13-40-38.723
10,0.75,1,2.430177E+00,0.000000E+00,2.907109E+01,0.000000E+00,2.009876E+01,1.023000E+02,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.050380E+01,1.123000E+02,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.015807E+00,1.945312E+00,2.132622E+01,0.000000E+00,1.733197E+01,5.410000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.014121E+00,2.601562E+00,4.242657E+00,0.000000E+00,1.754348E+01,5.680000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.361805E+00,-6.179688E+00,-2.203623E+01,0.000000E+00,1.753583E+01,5.670000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,7.866997E-01,-5.851562E+00,2.541045E+00,0.000000E+00,1.756636E+01,5.710000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.021853E+00,0.000000E+00,1.789949E+01,0.000000E+00,2.009451E+01,1.022000E+02,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.026942E+01,1.064000E+02,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.425652E+00,1.945312E+00,3.968845E+01,0.000000E+00,1.723456E+01,5.290000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.821427E+00,-6.179688E+00,4.097801E+01,0.000000E+00,1.752816E+01,5.660000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.639770E+00,-5.851562E+00,4.356191E+01,0.000000E+00,1.730782E+01,5.380000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.843063E+00,1.625000E+00,-7.441728E+00,0.000000E+00,1.795880E+01,6.250000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.382437E+00,2.273438E+00,-5.269653E+00,0.000000E+00,1.755875E+01,5.700000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.132786E+00,5.203125E+00,-3.136358E+00,0.000000E+00,1.752816E+01,5.660000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,5.026784E-01,5.531250E+00,-6.919444E-01,0.000000E+00,1.748188E+01,5.600000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.470577E+00,-1.041406E+01,5.958327E+00,0.000000E+00,1.752048E+01,5.650000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.141374E+00,-6.507812E+00,2.837770E+00,0.000000E+00,1.747412E+01,5.590000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.307400E+00,1.625000E+00,4.876363E+00,0.000000E+00,1.786751E+01,6.120000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,8.716454E-01,2.601562E+00,-2.355311E+00,0.000000E+00,1.742725E+01,5.530000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,8.365579E-01,-6.179688E+00,4.896956E-01,0.000000E+00,1.787460E+01,6.130000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,4.885231E+00,-5.203125E+00,-1.315333E+00,0.000000E+00,1.757396E+01,5.720000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,2.229644E+00,-1.945312E+00,8.792401E-01,0.000000E+00,1.789581E+01,6.160000E+01,10,1711946438.798,2024-04-01,13-40-38.798
10,0.75,1,1.653631E+00,6.179688E+00,2.071755E-01,0.000000E+00,1.764923E+01,5.820000E+01,10,1711946438.798,2024-04-01,13-40-38.798
11,0.825,1,2.038030E+00,0.000000E+00,1.827416E+01,0.000000E+00,2.009876E+01,1.023000E+02,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.658754E+00,0.000000E+00,-2.058167E+01,0.000000E+00,2.049993E+01,1.122000E+02,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.445000E+00,1.945312E+00,-4.745588E+01,0.000000E+00,1.755112E+01,5.690000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.233450E+01,7.484375E+00,-1.910283E+01,0.000000E+00,1.787460E+01,6.130000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.580964E+00,8.460938E+00,2.790547E+01,0.000000E+00,1.747412E+01,5.590000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.337753E+00,-6.828125E+00,-1.810914E+01,0.000000E+00,1.756636E+01,5.710000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.471814E+00,0.000000E+00,-5.941414E+01,0.000000E+00,2.003029E+01,1.007000E+02,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.027757E+01,1.066000E+02,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.292140E+00,1.945312E+00,3.074399E+01,0.000000E+00,1.741152E+01,5.510000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,6.555055E+00,7.484375E+00,5.029074E+00,0.000000E+00,1.770852E+01,5.900000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,3.125547E+00,7.484375E+00,-5.561966E+01,0.000000E+00,1.750508E+01,5.630000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.819782E+00,8.460938E+00,-4.946716E+01,0.000000E+00,1.731589E+01,5.390000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,7.677744E-01,6.828125E+00,-1.435357E+00,0.000000E+00,1.737193E+01,5.460000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.519165E+00,7.156250E+00,-6.386090E+00,0.000000E+00,1.764923E+01,5.820000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.728876E+00,9.437500E+00,-6.544284E+00,0.000000E+00,1.755875E+01,5.700000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,9.745291E-01,-9.757812E+00,-2.943207E+00,0.000000E+00,1.752816E+01,5.660000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.724068E+00,-5.531250E+00,5.861984E+00,0.000000E+00,1.754348E+01,5.680000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.009053E+00,-4.875000E+00,2.478225E+00,0.000000E+00,1.745075E+01,5.560000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,7.733980E-01,-4.554688E+00,1.169139E+00,0.000000E+00,1.775974E+01,5.970000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,2.756473E+00,3.250000E+00,-2.487476E+00,0.000000E+00,1.798651E+01,6.290000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,6.246698E+00,7.484375E+00,2.843256E+00,0.000000E+00,1.793790E+01,6.220000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.413134E+00,8.460938E+00,-1.716171E-01,0.000000E+00,1.767898E+01,5.860000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,5.637746E+00,9.437500E+00,-2.857401E+00,0.000000E+00,1.779596E+01,6.020000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.334772E+00,-6.507812E+00,-9.814273E-02,0.000000E+00,1.758912E+01,5.740000E+01,11,1711946438.873,2024-04-01,13-40-38.873
11,0.825,1,1.929925E+00,5.203125E+00,4.807084E-01,0.000000E+00,1.761176E+01,5.770000E+01,11,1711946438.873,2024-04-01,13-40-38.873
12,0.8999999999999999,1,2.047620E+00,0.000000E+00,1.843495E+01,0.000000E+00,2.010724E+01,1.025000E+02,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.653078E+00,0.000000E+00,-2.030038E+01,0.000000E+00,2.049993E+01,1.122000E+02,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.789992E+00,2.921875E+00,6.126020E+01,0.000000E+00,1.745855E+01,5.570000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.770586E+00,9.757812E+00,-2.041843E+01,0.000000E+00,1.761176E+01,5.770000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.358909E+00,9.757812E+00,3.419755E+01,0.000000E+00,1.741152E+01,5.510000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,3.276950E+00,-7.804688E+00,-6.271810E+01,0.000000E+00,1.758912E+01,5.740000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,3.034410E+00,-7.804688E+00,4.791436E+01,0.000000E+00,1.752816E+01,5.660000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.484694E+00,0.000000E+00,-5.880357E+01,0.000000E+00,2.000868E+01,1.002000E+02,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,9.633164E-01,0.000000E+00,1.306395E+01,0.000000E+00,2.027350E+01,1.065000E+02,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.373638E+00,9.757812E+00,-3.536728E+01,0.000000E+00,1.705864E+01,5.080000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.190344E+00,-7.804688E+00,1.065750E+01,0.000000E+00,1.749736E+01,5.620000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.283550E+00,1.625000E+00,-5.141940E+00,0.000000E+00,1.785330E+01,6.100000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,8.706645E-01,4.554688E+00,2.075026E+00,0.000000E+00,1.719331E+01,5.240000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.010806E+00,8.781250E+00,-2.216794E+00,0.000000E+00,1.748963E+01,5.610000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.064630E+00,9.757812E+00,-8.444094E+00,0.000000E+00,1.757396E+01,5.720000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,5.670390E-01,-5.851562E+00,-7.830371E-01,0.000000E+00,1.775246E+01,5.960000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.121305E+00,-1.945312E+00,-2.223961E+00,0.000000E+00,1.764176E+01,5.810000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.382437E+00,2.601562E+00,-5.269653E+00,0.000000E+00,1.728354E+01,5.350000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,6.734176E-01,8.781250E+00,-3.855647E-01,0.000000E+00,1.783189E+01,6.070000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.304664E+00,6.179688E+00,-8.053093E-01,0.000000E+00,1.784617E+01,6.090000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.112844E+00,-8.781250E+00,-3.525127E-01,0.000000E+00,1.763428E+01,5.800000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,2.199215E+00,-7.156250E+00,3.191123E+00,0.000000E+00,1.790285E+01,6.170000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,3.366888E+00,-5.203125E+00,-2.525537E+00,0.000000E+00,1.792392E+01,6.200000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,3.286157E+00,-4.554688E+00,2.103346E+00,0.000000E+00,1.783189E+01,6.070000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,4.308323E+00,-3.898438E+00,-1.058324E+00,0.000000E+00,1.767898E+01,5.860000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,1.967758E+00,0.000000E+00,-1.806292E-01,0.000000E+00,1.883093E+01,7.640000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,9.329316E-01,2.921875E+00,2.008960E-01,0.000000E+00,1.764923E+01,5.820000E+01,12,1711946438.948,2024-04-01,13-40-38.948
12,0.8999999999999999,1,9.049020E-01,-4.226562E+00,-7.687265E-02,0.000000E+00,1.755112E+01,5.690000E+01,12,1711946438.948,2024-04-01,13-40-38.948
13,0.975,1,2.038030E+00,0.000000E+00,1.827416E+01,0.000000E+00,2.012415E+01,1.029000E+02,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,1.653078E+00,0.000000E+00,-2.030038E+01,0.000000E+00,2.049606E+01,1.121000E+02,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,5.432918E-01,0.000000E+00,-3.998042E+00,0.000000E+00,2.060698E+01,1.150000E+02,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,5.786358E+00,1.296875E+00,-1.073176E+01,0.000000E+00,1.770115E+01,5.890000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.573362E+00,3.578125E+00,6.223410E+01,0.000000E+00,1.734800E+01,5.430000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,3.583477E+00,7.804688E+00,-5.155197E+01,0.000000E+00,1.758155E+01,5.730000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.637271E+00,7.804688E+00,4.212564E+01,0.000000E+00,1.727541E+01,5.340000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.382492E+00,0.000000E+00,2.732389E+01,0.000000E+00,2.011147E+01,1.026000E+02,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,9.747170E-01,0.000000E+00,1.336396E+01,0.000000E+00,2.026942E+01,1.064000E+02,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,7.605725E+00,1.296875E+00,1.961919E+01,0.000000E+00,1.767898E+01,5.860000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.222763E+00,3.578125E+00,-1.898441E+01,0.000000E+00,1.724276E+01,5.300000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,3.625404E+00,7.804688E+00,4.770145E+01,0.000000E+00,1.754348E+01,5.680000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.298708E+00,7.804688E+00,6.533147E+01,0.000000E+00,1.722634E+01,5.280000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,1.423848E+00,-4.226562E+00,1.986341E+00,0.000000E+00,1.786041E+01,6.110000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,1.407985E+00,-2.273438E+00,4.313711E+00,0.000000E+00,1.767898E+01,5.860000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,4.584307E+00,2.273438E+00,1.158324E+00,0.000000E+00,1.774517E+01,5.950000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,5.684409E+00,2.601562E+00,1.911862E+00,0.000000E+00,1.785330E+01,6.100000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,9.570871E-01,2.601562E+00,-3.741276E-01,0.000000E+00,1.789581E+01,6.160000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,5.796012E-01,5.203125E+00,-8.327869E-02,0.000000E+00,1.777427E+01,5.990000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.507046E+00,-1.008594E+01,-8.111603E-01,0.000000E+00,1.791691E+01,6.190000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,1.491062E+00,-6.179688E+00,5.316372E-01,0.000000E+00,1.776701E+01,5.980000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.480293E+00,-4.554688E+00,2.101206E+00,0.000000E+00,1.783189E+01,6.070000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.699487E+00,-1.945312E+00,-6.996423E-01,0.000000E+00,1.766413E+01,5.840000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,1.967758E+00,0.000000E+00,-1.806292E-01,0.000000E+00,1.883661E+01,7.650000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,5.522062E-01,1.296875E+00,9.174657E-02,0.000000E+00,1.765669E+01,5.830000E+01,13,1711946439.023,2024-04-01,13-40-39.23
13,0.975,1,2.567449E+00,-7.156250E+00,6.631160E-01,0.000000E+00,1.757396E+01,5.720000E+01,13,1711946439.023,2024-04-01,13-40-39.23
