Nrep,Time[s],No in Nrep,Range[m],Velocity[m/s],Azimuth[deg],Elevation[deg],Amplitude[dB],amplitude,Data No,UNIXTIME,date,time(h-m-s)
81,6.075,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,81,1708922971.801,2024-02-26,13-49-31.801
81,6.075,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,81,1708922971.801,2024-02-26,13-49-31.801
82,6.1499999999999995,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,82,1708922971.876,2024-02-26,13-49-31.876
82,6.1499999999999995,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,82,1708922971.876,2024-02-26,13-49-31.876
83,6.225,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,83,1708922971.952,2024-02-26,13-49-31.952
83,6.225,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,83,1708922971.952,2024-02-26,13-49-31.952
84,6.3,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,84,1708922972.027,2024-02-26,13-49-32.27
84,6.3,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,84,1708922972.027,2024-02-26,13-49-32.27
85,6.375,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,85,1708922972.102,2024-02-26,13-49-32.102
85,6.375,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,85,1708922972.102,2024-02-26,13-49-32.102
86,6.45,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,86,1708922972.177,2024-02-26,13-49-32.177
86,6.45,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,86,1708922972.177,2024-02-26,13-49-32.177
87,6.5249999999999995,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,87,1708922972.252,2024-02-26,13-49-32.252
87,6.5249999999999995,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,87,1708922972.252,2024-02-26,13-49-32.252
88,6.6,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,88,1708922972.327,2024-02-26,13-49-32.327
88,6.6,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,88,1708922972.327,2024-02-26,13-49-32.327
89,6.675,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,89,1708922972.402,2024-02-26,13-49-32.402
89,6.675,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,89,1708922972.402,2024-02-26,13-49-32.402
90,6.75,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,90,1708922972.477,2024-02-26,13-49-32.477
90,6.75,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,90,1708922972.477,2024-02-26,13-49-32.477
91,6.825,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,91,1708922972.551,2024-02-26,13-49-32.551
91,6.825,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,91,1708922972.551,2024-02-26,13-49-32.551
92,6.8999999999999995,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,92,1708922972.626,2024-02-26,13-49-32.626
92,6.8999999999999995,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,92,1708922972.626,2024-02-26,13-49-32.626
93,6.975,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,93,1708922972.701,2024-02-26,13-49-32.701
93,6.975,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,93,1708922972.701,2024-02-26,13-49-32.701
94,7.05,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,94,1708922972.776,2024-02-26,13-49-32.776
94,7.05,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,94,1708922972.776,2024-02-26,13-49-32.776
95,7.125,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,95,1708922972.851,2024-02-26,13-49-32.851
95,7.125,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,95,1708922972.851,2024-02-26,13-49-32.851
96,7.199999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.011147E+01,1.026000E+02,96,1708922972.926,2024-02-26,13-49-32.926
96,7.199999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,96,1708922972.926,2024-02-26,13-49-32.926
97,7.2749999999999995,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,97,1708922973.001,2024-02-26,13-49-33.1
97,7.2749999999999995,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,97,1708922973.001,2024-02-26,13-49-33.1
98,7.35,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,98,1708922973.076,2024-02-26,13-49-33.76
98,7.35,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,98,1708922973.076,2024-02-26,13-49-33.76
99,7.425,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,99,1708922973.151,2024-02-26,13-49-33.151
99,7.425,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,99,1708922973.151,2024-02-26,13-49-33.151
100,7.5,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,100,1708922973.226,2024-02-26,13-49-33.226
100,7.5,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,100,1708922973.226,2024-02-26,13-49-33.226
101,7.574999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.011147E+01,1.026000E+02,101,1708922973.301,2024-02-26,13-49-33.301
101,7.574999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,101,1708922973.301,2024-02-26,13-49-33.301
102,7.6499999999999995,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,102,1708922973.376,2024-02-26,13-49-33.376
102,7.6499999999999995,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,102,1708922973.376,2024-02-26,13-49-33.376
103,7.725,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,103,1708922973.452,2024-02-26,13-49-33.452
103,7.725,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,103,1708922973.452,2024-02-26,13-49-33.452
104,7.8,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,104,1708922973.527,2024-02-26,13-49-33.527
104,7.8,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,104,1708922973.527,2024-02-26,13-49-33.527
105,7.875,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,105,1708922973.602,2024-02-26,13-49-33.602
105,7.875,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,105,1708922973.602,2024-02-26,13-49-33.602
106,7.949999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,106,1708922973.677,2024-02-26,13-49-33.677
106,7.949999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,106,1708922973.677,2024-02-26,13-49-33.677
107,8.025,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,107,1708922973.752,2024-02-26,13-49-33.752
107,8.025,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,107,1708922973.752,2024-02-26,13-49-33.752
108,8.1,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,108,1708922973.827,2024-02-26,13-49-33.827
108,8.1,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,108,1708922973.827,2024-02-26,13-49-33.827
109,8.174999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,109,1708922973.902,2024-02-26,13-49-33.902
109,8.174999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,109,1708922973.902,2024-02-26,13-49-33.902
110,8.25,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,110,1708922973.977,2024-02-26,13-49-33.977
110,8.25,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,110,1708922973.977,2024-02-26,13-49-33.977
111,8.325,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,111,1708922974.051,2024-02-26,13-49-34.51
111,8.325,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,111,1708922974.051,2024-02-26,13-49-34.51
112,8.4,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,112,1708922974.126,2024-02-26,13-49-34.126
112,8.4,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,112,1708922974.126,2024-02-26,13-49-34.126
113,8.475,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,113,1708922974.201,2024-02-26,13-49-34.201
113,8.475,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,113,1708922974.201,2024-02-26,13-49-34.201
114,8.549999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,114,1708922974.276,2024-02-26,13-49-34.276
114,8.549999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,114,1708922974.276,2024-02-26,13-49-34.276
115,8.625,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,115,1708922974.351,2024-02-26,13-49-34.351
115,8.625,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,115,1708922974.351,2024-02-26,13-49-34.351
116,8.7,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,116,1708922974.426,2024-02-26,13-49-34.426
116,8.7,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,116,1708922974.426,2024-02-26,13-49-34.426
117,8.775,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,117,1708922974.501,2024-02-26,13-49-34.501
117,8.775,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,117,1708922974.501,2024-02-26,13-49-34.501
118,8.85,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,118,1708922974.576,2024-02-26,13-49-34.576
118,8.85,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,118,1708922974.576,2024-02-26,13-49-34.576
118,8.85,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936514E+01,8.640000E+01,118,1708922974.576,2024-02-26,13-49-34.576
118,8.85,1,1.251269E+00,0.000000E+00,4.121943E+01,0.000000E+00,1.902003E+01,7.980000E+01,118,1708922974.576,2024-02-26,13-49-34.576
119,8.924999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,119,1708922974.651,2024-02-26,13-49-34.651
119,8.924999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,119,1708922974.651,2024-02-26,13-49-34.651
120,9.0,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,120,1708922974.726,2024-02-26,13-49-34.726
120,9.0,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,120,1708922974.726,2024-02-26,13-49-34.726
121,9.075,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,121,1708922974.802,2024-02-26,13-49-34.802
121,9.075,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,121,1708922974.802,2024-02-26,13-49-34.802
122,9.15,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,122,1708922974.877,2024-02-26,13-49-34.877
122,9.15,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,122,1708922974.877,2024-02-26,13-49-34.877
123,9.225,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,123,1708922974.952,2024-02-26,13-49-34.952
123,9.225,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,123,1708922974.952,2024-02-26,13-49-34.952
124,9.299999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,124,1708922975.027,2024-02-26,13-49-35.27
124,9.299999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,124,1708922975.027,2024-02-26,13-49-35.27
125,9.375,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,125,1708922975.102,2024-02-26,13-49-35.102
125,9.375,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,125,1708922975.102,2024-02-26,13-49-35.102
125,9.375,1,1.259340E+00,0.000000E+00,-4.399491E+01,0.000000E+00,1.936011E+01,8.630000E+01,125,1708922975.102,2024-02-26,13-49-35.102
125,9.375,1,1.257157E+00,0.000000E+00,4.148625E+01,0.000000E+00,1.900913E+01,7.960000E+01,125,1708922975.102,2024-02-26,13-49-35.102
126,9.45,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,126,1708922975.177,2024-02-26,13-49-35.177
126,9.45,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,126,1708922975.177,2024-02-26,13-49-35.177
127,9.525,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,127,1708922975.252,2024-02-26,13-49-35.252
127,9.525,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,127,1708922975.252,2024-02-26,13-49-35.252
128,9.6,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,128,1708922975.327,2024-02-26,13-49-35.327
128,9.6,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,128,1708922975.327,2024-02-26,13-49-35.327
129,9.674999999999999,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,129,1708922975.402,2024-02-26,13-49-35.402
129,9.674999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,129,1708922975.402,2024-02-26,13-49-35.402
130,9.75,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,130,1708922975.476,2024-02-26,13-49-35.476
130,9.75,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,130,1708922975.476,2024-02-26,13-49-35.476
131,9.825,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,131,1708922975.551,2024-02-26,13-49-35.551
131,9.825,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,131,1708922975.551,2024-02-26,13-49-35.551
132,9.9,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,132,1708922975.626,2024-02-26,13-49-35.626
132,9.9,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,132,1708922975.626,2024-02-26,13-49-35.626
132,9.9,1,3.469841E+00,0.000000E+00,-7.115859E-01,0.000000E+00,1.776701E+01,5.980000E+01,132,1708922975.626,2024-02-26,13-49-35.626
133,9.975,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,133,1708922975.701,2024-02-26,13-49-35.701
133,9.975,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,133,1708922975.701,2024-02-26,13-49-35.701
134,10.049999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,134,1708922975.776,2024-02-26,13-49-35.776
134,10.049999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,134,1708922975.776,2024-02-26,13-49-35.776
135,10.125,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,135,1708922975.851,2024-02-26,13-49-35.851
135,10.125,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,135,1708922975.851,2024-02-26,13-49-35.851
136,10.2,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.011147E+01,1.026000E+02,136,1708922975.926,2024-02-26,13-49-35.926
136,10.2,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,136,1708922975.926,2024-02-26,13-49-35.926
137,10.275,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,137,1708922976.001,2024-02-26,13-49-36.1
137,10.275,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,137,1708922976.001,2024-02-26,13-49-36.1
138,10.35,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,138,1708922976.076,2024-02-26,13-49-36.76
138,10.35,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,138,1708922976.076,2024-02-26,13-49-36.76
139,10.424999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,139,1708922976.152,2024-02-26,13-49-36.152
139,10.424999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,139,1708922976.152,2024-02-26,13-49-36.152
140,10.5,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,140,1708922976.227,2024-02-26,13-49-36.227
140,10.5,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,140,1708922976.227,2024-02-26,13-49-36.227
141,10.575,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,141,1708922976.302,2024-02-26,13-49-36.302
141,10.575,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,141,1708922976.302,2024-02-26,13-49-36.302
142,10.65,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,142,1708922976.377,2024-02-26,13-49-36.377
142,10.65,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,142,1708922976.377,2024-02-26,13-49-36.377
143,10.725,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,143,1708922976.452,2024-02-26,13-49-36.452
143,10.725,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,143,1708922976.452,2024-02-26,13-49-36.452
144,10.799999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,144,1708922976.527,2024-02-26,13-49-36.527
144,10.799999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,144,1708922976.527,2024-02-26,13-49-36.527
145,10.875,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,145,1708922976.602,2024-02-26,13-49-36.602
145,10.875,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,145,1708922976.602,2024-02-26,13-49-36.602
146,10.95,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,146,1708922976.677,2024-02-26,13-49-36.677
146,10.95,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,146,1708922976.677,2024-02-26,13-49-36.677
147,11.025,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,147,1708922976.752,2024-02-26,13-49-36.752
147,11.025,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,147,1708922976.752,2024-02-26,13-49-36.752
148,11.1,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,148,1708922976.827,2024-02-26,13-49-36.827
148,11.1,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,148,1708922976.827,2024-02-26,13-49-36.827
149,11.174999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,149,1708922976.902,2024-02-26,13-49-36.902
149,11.174999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,149,1708922976.902,2024-02-26,13-49-36.902
150,11.25,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,150,1708922976.976,2024-02-26,13-49-36.976
150,11.25,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,150,1708922976.976,2024-02-26,13-49-36.976
151,11.325,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,151,1708922977.051,2024-02-26,13-49-37.51
151,11.325,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,151,1708922977.051,2024-02-26,13-49-37.51
152,11.4,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,152,1708922977.126,2024-02-26,13-49-37.126
152,11.4,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,152,1708922977.126,2024-02-26,13-49-37.126
153,11.475,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,153,1708922977.201,2024-02-26,13-49-37.201
153,11.475,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,153,1708922977.201,2024-02-26,13-49-37.201
154,11.549999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,154,1708922977.276,2024-02-26,13-49-37.276
154,11.549999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,154,1708922977.276,2024-02-26,13-49-37.276
155,11.625,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,155,1708922977.351,2024-02-26,13-49-37.351
155,11.625,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,155,1708922977.351,2024-02-26,13-49-37.351
156,11.7,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,156,1708922977.426,2024-02-26,13-49-37.426
156,11.7,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,156,1708922977.426,2024-02-26,13-49-37.426
157,11.775,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,157,1708922977.502,2024-02-26,13-49-37.502
157,11.775,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,157,1708922977.502,2024-02-26,13-49-37.502
158,11.85,1,4.120736E+00,0.000000E+00,-3.790454E+00,0.000000E+00,2.010724E+01,1.025000E+02,158,1708922977.577,2024-02-26,13-49-37.577
158,11.85,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,158,1708922977.577,2024-02-26,13-49-37.577
159,11.924999999999999,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,159,1708922977.652,2024-02-26,13-49-37.652
159,11.924999999999999,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976350E+01,9.470000E+01,159,1708922977.652,2024-02-26,13-49-37.652
160,12.0,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,160,1708922977.727,2024-02-26,13-49-37.727
160,12.0,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,160,1708922977.727,2024-02-26,13-49-37.727
161,12.075,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,161,1708922977.802,2024-02-26,13-49-37.802
161,12.075,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,161,1708922977.802,2024-02-26,13-49-37.802
162,12.15,1,4.142143E+00,0.000000E+00,-3.829821E+00,0.000000E+00,2.010724E+01,1.025000E+02,162,1708922977.877,2024-02-26,13-49-37.877
162,12.15,1,7.398400E-01,0.000000E+00,-4.602868E+00,0.000000E+00,1.976808E+01,9.480000E+01,162,1708922977.877,2024-02-26,13-49-37.877
