Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,122538.00,3542.296085850,N,13943.270003629,E,5,13,1.00,26.645,M,36.997,M,6.0,7107,46
$GPGGA,122538.10,3542.296064522,N,13943.269948174,E,5,12,1.04,26.486,M,36.997,M,1.1,7107,4F
$GPGGA,122538.20,3542.296048037,N,13943.269915171,E,5,11,1.08,26.498,M,36.997,M,1.2,7107,4D
$GPGGA,122538.30,3542.296029314,N,13943.269873575,E,5,11,1.08,26.479,M,36.997,M,1.3,7107,46
$GPGGA,122538.40,3542.296009050,N,13943.269817880,E,5,10,1.18,26.419,M,36.997,M,1.4,7107,44
$GPGGA,122538.50,3542.295993725,N,13943.269770646,E,5,11,1.08,26.413,M,36.997,M,1.5,7107,48
$GPGGA,122538.60,3542.295973228,N,13943.269729150,E,5,11,1.08,26.394,M,36.997,M,1.6,7107,4A
$GPGGA,122538.70,3542.295952781,N,13943.269682196,E,5,10,1.18,26.454,M,36.997,M,1.7,7107,4E
$GPGGA,122538.80,3542.295937246,N,13943.269646231,E,5,12,1.04,26.359,M,36.997,M,1.8,7107,40
$GPGGA,122538.90,3542.295912570,N,13943.269606118,E,5,12,1.04,26.275,M,36.997,M,1.9,7107,46
$GPGGA,122539.00,3542.295904368,N,13943.269570044,E,5,12,1.04,26.362,M,36.997,M,2.0,7107,41
$GPGGA,122539.10,3542.295893471,N,13943.269513473,E,5,13,0.94,26.322,M,36.997,M,2.1,7107,49
$GPGGA,122539.20,3542.295872157,N,13943.269481044,E,5,12,1.04,26.335,M,36.997,M,2.2,7107,42
$GPGGA,122539.30,3542.295857158,N,13943.269440338,E,5,12,1.04,26.361,M,36.997,M,2.3,7107,4E
$GPGGA,122539.40,3542.295854375,N,13943.269384864,E,5,12,1.04,26.448,M,36.997,M,2.4,7107,41
$GPGGA,122539.50,3542.295844886,N,13943.269335553,E,5,12,1.04,26.425,M,36.997,M,2.5,7107,4F
$GPGGA,122539.60,3542.295818518,N,13943.269286066,E,5,12,1.04,26.401,M,36.997,M,2.6,7107,40
$GPGGA,122539.70,3542.295798617,N,13943.269239112,E,5,13,1.00,26.338,M,36.997,M,2.7,7107,45
$GPGGA,122539.80,3542.295790233,N,13943.269187678,E,5,13,1.00,26.415,M,36.997,M,2.8,7107,4A
$GPGGA,122539.90,3542.295776769,N,13943.269140409,E,5,13,1.00,26.382,M,36.997,M,2.9,7107,4E
$GPGGA,122540.00,3542.295762782,N,13943.269094388,E,5,13,1.00,26.352,M,36.997,M,3.0,7107,4A
$GPGGA,122540.10,3542.295750946,N,13943.269042787,E,5,13,1.00,26.322,M,36.997,M,3.1,7107,4A
$GPGGA,122540.20,3542.295743252,N,13943.268987567,E,5,13,1.00,26.317,M,36.997,M,3.2,7107,4D
$GPGGA,122540.30,3542.295727968,N,13943.268947099,E,5,13,1.00,26.294,M,36.997,M,3.3,7107,4F
$GPGGA,122540.40,3542.295717197,N,13943.268899076,E,5,13,1.00,26.282,M,36.997,M,3.4,7107,40
$GPGGA,122540.50,3542.295704240,N,13943.268846207,E,5,13,1.00,26.312,M,36.997,M,3.5,7107,45
$GPGGA,122540.60,3542.295688836,N,13943.268790959,E,5,13,1.00,26.312,M,36.997,M,3.6,7107,4F
$GPGGA,122540.70,3542.295680322,N,13943.268747686,E,5,13,1.00,26.310,M,36.997,M,3.7,7107,4C
$GPGGA,122540.80,3542.295671225,N,13943.268703164,E,5,13,1.00,26.307,M,36.997,M,3.8,7107,49
$GPGGA,122540.90,3542.295657153,N,13943.268655279,E,5,13,1.00,26.299,M,36.997,M,3.9,7107,44
$GPGGA,122541.00,3542.295648277,N,13943.268609909,E,5,13,1.00,26.343,M,36.997,M,4.0,7107,4A
$GPGGA,122541.10,3542.295640226,N,13943.268567980,E,5,13,1.00,26.327,M,36.997,M,4.1,7107,4E
$GPGGA,122541.20,3542.295628105,N,13943.268511886,E,5,13,1.00,26.333,M,36.997,M,4.2,7107,41
$GPGGA,122541.30,3542.295619874,N,13943.268480019,E,5,13,1.00,26.465,M,36.997,M,4.3,7107,4F
$GPGGA,122541.40,3542.295604497,N,13943.268446394,E,5,13,1.00,26.408,M,36.997,M,4.4,7107,45
$GPGGA,122541.50,3542.295595455,N,13943.268402134,E,5,13,1.00,26.473,M,36.997,M,4.5,7107,44
$GPGGA,122541.60,3542.295587829,N,13943.268347090,E,5,13,1.00,26.465,M,36.997,M,4.6,7107,4E
$GPGGA,122541.70,3542.295582970,N,13943.268311839,E,5,13,1.00,26.701,M,36.997,M,4.7,7107,4F
$GPGGA,122541.80,3542.295565965,N,13943.268271709,E,5,12,1.10,26.703,M,36.997,M,4.8,7107,4B
$GPGGA,122541.90,3542.295554592,N,13943.268232109,E,5,12,1.10,26.717,M,36.997,M,4.9,7107,49
$GPGGA,122542.00,3542.295541882,N,13943.268188546,E,5,12,1.10,26.717,M,36.997,M,5.0,7107,4E
$GPGGA,122542.10,3542.295526575,N,13943.268141349,E,5,12,1.10,26.710,M,36.997,M,5.1,7107,41
$GPGGA,122542.20,3542.295502372,N,13943.268097668,E,5,12,1.10,26.687,M,36.997,M,5.2,7107,45
$GPGGA,122542.30,3542.295485278,N,13943.268054617,E,5,12,1.10,26.664,M,36.997,M,5.3,7107,4A
$GPGGA,122542.40,3542.295465642,N,13943.268004114,E,5,12,1.10,26.591,M,36.997,M,5.4,7107,41
$GPGGA,122542.50,3542.295453208,N,13943.267968522,E,5,12,1.10,26.586,M,36.997,M,5.5,7107,45
$GPGGA,122542.60,3542.295441278,N,13943.267923318,E,5,12,1.10,26.590,M,36.997,M,5.6,7107,46
$GPGGA,122542.70,3542.295430574,N,13943.267881005,E,5,12,1.10,26.596,M,36.997,M,5.7,7107,4B
$GPGGA,122542.80,3542.295409107,N,13943.267826646,E,5,12,1.10,26.525,M,36.997,M,5.8,7107,45
$GPGGA,122542.90,3542.295389480,N,13943.267780561,E,5,12,1.10,26.478,M,36.997,M,5.9,7107,4C
$GPGGA,122543.00,3542.295372063,N,13943.267739632,E,5,12,1.10,26.468,M,36.997,M,6.0,7107,45
$GPGGA,122543.10,3542.295357871,N,13943.267707571,E,5,12,1.10,26.530,M,36.997,M,6.1,7107,4C
$GPGGA,122543.20,3542.295336149,N,13943.267662993,E,5,12,1.10,26.541,M,36.997,M,6.2,7107,4D
$GPGGA,122543.30,3542.295313413,N,13943.267622970,E,5,12,1.10,26.520,M,36.997,M,6.3,7107,4E
$GPGGA,122543.40,3542.295295341,N,13943.267577805,E,5,12,1.10,26.468,M,36.997,M,6.4,7107,4C
$GPGGA,122543.50,3542.295269811,N,13943.267531233,E,5,12,1.10,26.461,M,36.997,M,6.5,7107,45
$GPGGA,122543.60,3542.295243418,N,13943.267488057,E,5,12,1.10,26.407,M,36.997,M,6.6,7107,4B
$GPGGA,122543.70,3542.295213925,N,13943.267446690,E,5,12,1.10,26.252,M,36.997,M,6.7,7107,44
$GPGGA,122543.80,3542.295192264,N,13943.267413260,E,5,12,1.10,26.223,M,36.997,M,6.8,7107,4D
$GPGGA,122543.90,3542.295170604,N,13943.267376024,E,5,12,1.11,26.245,M,36.997,M,6.9,7107,44
$GPGGA,122544.00,3542.295149873,N,13943.267341903,E,5,12,1.11,26.249,M,36.997,M,7.0,7107,42
$GPGGA,122544.10,3542.295120403,N,13943.267288563,E,5,12,1.11,26.202,M,36.997,M,7.1,7107,47
$GPGGA,122544.20,3542.295101949,N,13943.267250064,E,5,12,1.11,26.418,M,36.997,M,7.2,7107,4D
$GPGGA,122544.30,3542.295078422,N,13943.267220593,E,5,12,1.11,26.486,M,36.997,M,7.3,7107,4F
$GPGGA,122544.40,3542.295045682,N,13943.267190405,E,5,12,1.11,26.398,M,36.997,M,7.4,7107,47
$GPGGA,122544.50,3542.295022669,N,13943.267137232,E,5,12,1.11,26.441,M,36.997,M,7.5,7107,4F
$GPGGA,122544.60,3542.294993933,N,13943.267107693,E,5,12,1.11,26.313,M,36.997,M,7.6,7107,41
$GPGGA,122544.70,3542.294959984,N,13943.267058329,E,5,12,1.11,26.324,M,36.997,M,7.7,7107,40
$GPGGA,122544.80,3542.294938647,N,13943.267031480,E,5,12,1.11,26.242,M,36.997,M,7.8,7107,4D
$GPGGA,122544.90,3542.294899954,N,13943.266998064,E,5,12,1.11,26.312,M,36.997,M,7.9,7107,4B
$GPGGA,122545.00,3542.294869341,N,13943.266970222,E,5,12,1.11,26.376,M,36.997,M,8.0,7107,40
$GPGGA,122545.10,3542.294854525,N,13943.266951642,E,5,12,1.11,26.499,M,36.997,M,8.1,7107,4D
$GPGGA,122545.20,3542.294828767,N,13943.266917624,E,5,12,1.11,26.604,M,36.997,M,8.2,7107,46
$GPGGA,122545.30,3542.294802017,N,13943.266878274,E,5,12,1.11,26.541,M,36.997,M,8.3,7107,45
$GPGGA,122545.40,3542.294779546,N,13943.266863110,E,5,12,1.11,26.602,M,36.997,M,8.4,7107,48
$GPGGA,122545.50,3542.294764272,N,13943.266876932,E,5,12,1.11,26.919,M,36.997,M,8.5,7107,4D
$GPGGA,122545.60,3542.294741605,N,13943.266863879,E,5,12,1.11,26.898,M,36.997,M,8.6,7107,4C
$GPGGA,122545.70,3542.294710042,N,13943.266799384,E,5,12,1.11,26.920,M,36.997,M,8.7,7107,4C
$GPGGA,122545.80,3542.294679858,N,13943.266781116,E,5,12,1.11,26.839,M,36.997,M,8.8,7107,48
$GPGGA,122545.90,3542.294655704,N,13943.266767382,E,5,12,1.11,26.855,M,36.997,M,8.9,7107,4D
$GPGGA,122546.00,3542.294635332,N,13943.266751151,E,5,12,1.11,26.880,M,36.997,M,9.0,7107,49
$GPGGA,122546.10,3542.294623759,N,13943.266722528,E,5,12,1.11,26.964,M,36.997,M,9.1,7107,42
$GPGGA,122546.20,3542.294596861,N,13943.266699806,E,5,12,1.11,26.964,M,36.997,M,9.2,7107,4B
$GPGGA,122546.30,3542.294578787,N,13943.266687287,E,5,12,1.11,26.676,M,36.997,M,9.3,7107,4C
$GPGGA,122546.40,3542.294527331,N,13943.266668215,E,5,12,1.11,26.772,M,36.997,M,9.4,7107,40
$GPGGA,122546.50,3542.294456042,N,13943.266697736,E,5,12,1.11,26.521,M,36.997,M,9.5,7107,40
$GPGGA,122546.60,3542.294424164,N,13943.266692673,E,5,12,1.11,26.500,M,36.997,M,9.6,7107,46
$GPGGA,122546.70,3542.294402558,N,13943.266657788,E,5,12,1.11,26.535,M,36.997,M,9.7,7107,43
$GPGGA,122546.80,3542.294351554,N,13943.266651205,E,5,12,1.11,26.441,M,36.997,M,9.8,7107,4A
$GPGGA,122546.90,3542.294316517,N,13943.266648045,E,5,12,1.11,26.390,M,36.997,M,9.9,7107,4B
$GPGGA,122547.00,3542.294283443,N,13943.266628993,E,5,12,1.11,26.171,M,36.997,M,10.0,7107,76
$GPGGA,122547.10,3542.294250322,N,13943.266620316,E,5,11,1.12,26.062,M,36.997,M,10.1,7107,74
$GPGGA,122547.20,3542.294212140,N,13943.266641134,E,5,11,1.12,25.875,M,36.997,M,10.2,7107,7C
$GPGGA,122547.30,3542.294175018,N,13943.266632054,E,5,11,1.12,25.836,M,36.997,M,10.3,7107,76
$GPGGA,122547.40,3542.294135020,N,13943.266625026,E,5,11,1.12,25.755,M,36.997,M,10.4,7107,70
$GPGGA,122547.50,3542.294095261,N,13943.266613016,E,5,11,1.12,25.693,M,36.997,M,10.5,7107,71
$GPGGA,122547.60,3542.294062780,N,13943.266602994,E,5,11,1.12,25.619,M,36.997,M,10.6,7107,72
$GPGGA,122547.70,3542.294027077,N,13943.266590063,E,5,11,1.12,25.504,M,36.997,M,10.7,7107,7A
$GPGGA,122547.80,3542.293988330,N,13943.266573867,E,5,11,1.12,25.488,M,36.997,M,10.8,7107,75
$GPGGA,122547.90,3542.293954615,N,13943.266555905,E,5,11,1.12,25.463,M,36.997,M,10.9,7107,72
$GPGGA,122548.00,3542.293921723,N,13943.266544370,E,5,11,1.12,25.401,M,36.997,M,11.0,7107,76
$GPGGA,122548.10,3542.293887001,N,13943.266542490,E,5,11,1.12,25.349,M,36.997,M,11.1,7107,78
$GPGGA,122548.20,3542.293852299,N,13943.266532106,E,5,11,1.12,25.363,M,36.997,M,11.2,7107,76
$GPGGA,122548.30,3542.293826780,N,13943.266526562,E,5,11,1.12,25.403,M,36.997,M,11.3,7107,7A
$GPGGA,122548.40,3542.293791625,N,13943.266516726,E,5,12,1.11,25.398,M,36.997,M,11.4,7107,73
$GPGGA,122548.50,3542.293750355,N,13943.266509076,E,5,12,1.11,25.374,M,36.997,M,11.5,7107,72
$GPGGA,122548.60,3542.293716349,N,13943.266511078,E,5,11,1.12,25.295,M,36.997,M,11.6,7107,74
$GPGGA,122548.70,3542.293679635,N,13943.266494023,E,5,11,1.12,25.262,M,36.997,M,11.7,7107,78
$GPGGA,122548.80,3542.293638301,N,13943.266472833,E,5,11,1.12,25.277,M,36.997,M,11.8,7107,7A
$GPGGA,122548.90,3542.293597163,N,13943.266468045,E,5,11,1.12,25.318,M,36.997,M,11.9,7107,70
$GPGGA,122549.00,3542.293559332,N,13943.266466834,E,5,11,1.12,25.276,M,36.997,M,12.0,7107,7F
$GPGGA,122549.10,3542.293526280,N,13943.266463769,E,5,11,1.12,25.204,M,36.997,M,12.1,7107,78
$GPGGA,122549.20,3542.293483611,N,13943.266455519,E,5,11,1.12,25.199,M,36.997,M,12.2,7107,7D
$GPGGA,122549.30,3542.293444989,N,13943.266453023,E,5,11,1.12,25.188,M,36.997,M,12.3,7107,72
$GPGGA,122549.40,3542.293409447,N,13943.266453810,E,5,11,1.12,25.139,M,36.997,M,12.4,7107,76
$GPGGA,122549.50,3542.293375242,N,13943.266451897,E,5,11,1.12,25.125,M,36.997,M,12.5,7107,79
$GPGGA,122549.60,3542.293336318,N,13943.266438787,E,5,11,1.12,25.113,M,36.997,M,12.6,7107,74
$GPGGA,122549.70,3542.293299994,N,13943.266433393,E,5,11,1.12,25.111,M,36.997,M,12.7,7107,76
$GPGGA,122549.80,3542.293261410,N,13943.266431423,E,5,11,1.12,25.086,M,36.997,M,12.8,7107,71
$GPGGA,122549.90,3542.293234636,N,13943.266429247,E,5,11,1.12,25.056,M,36.997,M,12.9,7107,77
$GPGGA,122550.00,3542.293203703,N,13943.266421571,E,5,11,1.12,25.032,M,36.997,M,13.0,7107,75
$GPGGA,122550.10,3542.293156104,N,13943.266426722,E,5,11,1.12,24.972,M,36.997,M,13.1,7107,78
$GPGGA,122550.20,3542.293122191,N,13943.266425084,E,5,11,1.12,24.972,M,36.997,M,13.2,7107,7F
$GPGGA,122550.30,3542.293086194,N,13943.266421549,E,5,11,1.12,24.987,M,36.997,M,13.3,7107,7F
$GPGGA,122550.40,3542.293046799,N,13943.266410919,E,5,11,1.12,25.015,M,36.997,M,13.4,7107,70
$GPGGA,122550.50,3542.293008128,N,13943.266402218,E,5,11,1.12,24.981,M,36.997,M,13.5,7107,7A
$GPGGA,122550.60,3542.292979097,N,13943.266399953,E,5,11,1.12,24.994,M,36.997,M,13.6,7107,74
$GPGGA,122550.70,3542.292950019,N,13943.266405617,E,5,11,1.12,25.014,M,36.997,M,13.7,7107,74
$GPGGA,122550.80,3542.292912621,N,13943.266397861,E,5,11,1.12,24.988,M,36.997,M,13.8,7107,71
$GPGGA,122550.90,3542.292872938,N,13943.266388874,E,5,11,1.12,24.978,M,36.997,M,13.9,7107,74
$GPGGA,122551.00,3542.292834643,N,13943.266388873,E,5,11,1.12,24.958,M,36.997,M,14.0,7107,76
$GPGGA,122551.10,3542.292802419,N,13943.266390202,E,5,11,1.12,24.980,M,36.997,M,14.1,7107,7E
$GPGGA,122551.20,3542.292758438,N,13943.266375116,E,5,11,1.12,24.952,M,36.997,M,14.2,7107,7F
$GPGGA,122551.30,3542.292717192,N,13943.266356948,E,5,11,1.12,24.928,M,36.997,M,14.3,7107,7E
$GPGGA,122551.40,3542.292682213,N,13943.266352127,E,5,11,1.12,24.927,M,36.997,M,14.4,7107,73
$GPGGA,122551.50,3542.292640174,N,13943.266339819,E,5,11,1.12,24.934,M,36.997,M,14.5,7107,74
$GPGGA,122551.60,3542.292598562,N,13943.266328481,E,5,11,1.12,24.933,M,36.997,M,14.6,7107,7B
$GPGGA,122551.70,3542.292556787,N,13943.266328039,E,5,11,1.12,24.925,M,36.997,M,14.7,7107,70
$GPGGA,122551.80,3542.292520881,N,13943.266330755,E,5,11,1.12,24.920,M,36.997,M,14.8,7107,79
$GPGGA,122551.90,3542.292485520,N,13943.266319676,E,5,11,1.12,24.914,M,36.997,M,14.9,7107,7D
$GPGGA,122552.00,3542.292442647,N,13943.266309391,E,5,11,1.12,24.922,M,36.997,M,15.0,7107,7E
$GPGGA,122552.10,3542.292404014,N,13943.266308032,E,5,11,1.12,24.916,M,36.997,M,15.1,7107,70
$GPGGA,122552.20,3542.292367530,N,13943.266301281,E,5,10,1.35,24.919,M,36.997,M,15.2,7107,79
$GPGGA,122552.30,3542.292330535,N,13943.266290462,E,5,11,1.12,24.882,M,36.997,M,15.3,7107,7B
$GPGGA,122552.40,3542.292299546,N,13943.266286015,E,5,10,1.35,24.837,M,36.997,M,15.4,7107,74
$GPGGA,122552.50,3542.292268679,N,13943.266279685,E,5,11,1.12,24.825,M,36.997,M,15.5,7107,7D
$GPGGA,122552.60,3542.292224355,N,13943.266268496,E,5,11,1.12,24.724,M,36.997,M,15.6,7107,70
$GPGGA,122552.70,3542.292190530,N,13943.266261767,E,5,11,1.12,24.709,M,36.997,M,15.7,7107,72
$GPGGA,122552.80,3542.292155982,N,13943.266255699,E,5,11,1.12,24.665,M,36.997,M,15.8,7107,72
$GPGGA,122552.90,3542.292116411,N,13943.266234139,E,5,11,1.12,24.658,M,36.997,M,15.9,7107,76
$GPGGA,122553.00,3542.292083038,N,13943.266207304,E,5,11,1.12,24.683,M,36.997,M,16.0,7107,7C
$GPGGA,122553.10,3542.292050342,N,13943.266202417,E,5,11,1.12,24.690,M,36.997,M,16.1,7107,7E
$GPGGA,122553.20,3542.292021516,N,13943.266201512,E,5,11,1.12,24.671,M,36.997,M,16.2,7107,77
$GPGGA,122553.30,3542.291981018,N,13943.266188681,E,5,10,1.35,24.691,M,36.997,M,16.3,7107,7D
$GPGGA,122553.40,3542.291946617,N,13943.266185033,E,5,11,1.08,24.697,M,36.997,M,16.4,7107,74
$GPGGA,122553.50,3542.291912039,N,13943.266180436,E,5,11,1.12,24.696,M,36.997,M,16.5,7107,71
$GPGGA,122553.60,3542.291874201,N,13943.266171151,E,5,11,1.12,24.690,M,36.997,M,16.6,7107,75
$GPGGA,122553.70,3542.291838897,N,13943.266170420,E,5,10,1.35,24.677,M,36.997,M,16.7,7107,77
$GPGGA,122553.80,3542.291799701,N,13943.266165346,E,5,11,1.08,24.675,M,36.997,M,16.8,7107,7D
$GPGGA,122553.90,3542.291762856,N,13943.266154448,E,5,11,1.12,24.680,M,36.997,M,16.9,7107,7E
$GPGGA,122554.00,3542.291726160,N,13943.266149513,E,5,11,1.12,24.673,M,36.997,M,17.0,7107,7B
$GPGGA,122554.10,3542.291687345,N,13943.266150575,E,5,10,1.35,24.684,M,36.997,M,17.1,7107,70
$GPGGA,122554.20,3542.291650700,N,13943.266146170,E,5,10,1.35,24.678,M,36.997,M,17.2,7107,7A
$GPGGA,122554.30,3542.291614833,N,13943.266136411,E,5,10,1.35,24.686,M,36.997,M,17.3,7107,71
$GPGGA,122554.40,3542.291575220,N,13943.266130172,E,5,10,1.35,24.687,M,36.997,M,17.4,7107,7A
$GPGGA,122554.50,3542.291539415,N,13943.266132089,E,5,10,1.35,24.672,M,36.997,M,17.5,7107,7F
$GPGGA,122554.60,3542.291504006,N,13943.266122220,E,5,10,1.35,24.671,M,36.997,M,17.6,7107,74
$GPGGA,122554.70,3542.291467624,N,13943.266115900,E,5,11,1.08,24.648,M,36.997,M,17.7,7107,7E
$GPGGA,122554.80,3542.291428652,N,13943.266118186,E,5,11,1.08,24.644,M,36.997,M,17.8,7107,73
$GPGGA,122554.90,3542.291394300,N,13943.266115612,E,5,11,1.08,24.655,M,36.997,M,17.9,7107,76
$GPGGA,122555.00,3542.291359679,N,13943.266104344,E,5,11,1.08,24.644,M,36.997,M,18.0,7107,74
$GPGGA,122555.10,3542.291321629,N,13943.266102890,E,5,11,1.08,24.633,M,36.997,M,18.1,7107,7A
$GPGGA,122555.20,3542.291284395,N,13943.266102547,E,5,11,1.08,24.636,M,36.997,M,18.2,7107,74
$GPGGA,122555.30,3542.291251411,N,13943.266096077,E,5,12,0.98,24.636,M,36.997,M,18.3,7107,76
$GPGGA,122555.40,3542.291210705,N,13943.266094049,E,5,12,0.98,24.631,M,36.997,M,18.4,7107,7D
$GPGGA,122555.50,3542.291175843,N,13943.266097874,E,5,12,0.98,24.632,M,36.997,M,18.5,7107,76
$GPGGA,122555.60,3542.291134574,N,13943.266087324,E,5,12,0.98,24.634,M,36.997,M,18.6,7107,73
$GPGGA,122555.70,3542.291094361,N,13943.266076783,E,5,12,0.98,24.627,M,36.997,M,18.7,7107,7F
$GPGGA,122555.80,3542.291055098,N,13943.266078381,E,5,12,0.98,24.620,M,36.997,M,18.8,7107,78
$GPGGA,122555.90,3542.291018933,N,13943.266076010,E,5,12,0.98,24.625,M,36.997,M,18.9,7107,79
$GPGGA,122556.00,3542.290985734,N,13943.266060267,E,5,12,0.98,24.636,M,36.997,M,19.0,7107,79
$GPGGA,122556.10,3542.290944705,N,13943.266048842,E,5,12,0.98,24.634,M,36.997,M,19.1,7107,73
$GPGGA,122556.20,3542.290905846,N,13943.266049097,E,5,12,0.98,24.631,M,36.997,M,19.2,7107,7A
$GPGGA,122556.30,3542.290868446,N,13943.266051587,E,4,10,1.14,24.629,M,36.997,M,19.3,7107,7E
$GPGGA,122556.40,3542.290766792,N,13943.266090106,E,4,13,0.93,23.367,M,36.997,M,19.4,7107,70
$GPGGA,122556.50,3542.290734479,N,13943.266098623,E,4,13,0.93,23.363,M,36.997,M,19.5,7107,7D
$GPGGA,122556.60,3542.290692403,N,13943.266097057,E,4,13,0.95,23.324,M,36.997,M,19.6,7107,72
$GPGGA,122556.70,3542.290654776,N,13943.266097460,E,4,12,0.97,23.333,M,36.997,M,19.7,7107,7C
$GPGGA,122556.80,3542.290615746,N,13943.266102807,E,4,12,0.97,23.323,M,36.997,M,19.8,7107,7B
$GPGGA,122556.90,3542.290579663,N,13943.266100909,E,4,13,0.95,23.323,M,36.997,M,19.9,7107,7A
$GPGGA,122557.00,3542.290543006,N,13943.266098379,E,4,13,0.95,23.320,M,36.997,M,20.0,7107,73
$GPGGA,122557.10,3542.290504604,N,13943.266102860,E,4,13,0.95,23.315,M,36.997,M,20.1,7107,73
$GPGGA,122557.20,3542.290468090,N,13943.266099544,E,4,13,0.95,23.319,M,36.997,M,20.2,7107,77
$GPGGA,122557.30,3542.290430247,N,13943.266096602,E,4,13,0.95,23.321,M,36.997,M,20.3,7107,77
$GPGGA,122557.40,3542.290390439,N,13943.266091853,E,4,13,0.95,23.333,M,36.997,M,20.4,7107,7B
$GPGGA,122557.50,3542.290357613,N,13943.266093604,E,4,13,0.95,23.329,M,36.996,M,20.5,7107,7E
$GPGGA,122557.60,3542.290319724,N,13943.266090201,E,4,13,0.95,23.336,M,36.996,M,20.6,7107,7D
$GPGGA,122557.70,3542.290284964,N,13943.266088761,E,4,13,0.95,23.343,M,36.996,M,20.7,7107,7A
$GPGGA,122557.80,3542.290247782,N,13943.266092988,E,4,13,0.95,23.338,M,36.996,M,20.8,7107,7D
$GPGGA,122557.90,3542.290209375,N,13943.266094278,E,4,13,0.95,23.333,M,36.996,M,20.9,7107,72
$GPGGA,122558.00,3542.290174495,N,13943.266084993,E,4,13,0.95,23.343,M,36.996,M,21.0,7107,74
$GPGGA,122558.10,3542.290136446,N,13943.266092034,E,4,13,0.95,23.321,M,36.996,M,21.1,7107,7B
$GPGGA,122558.20,3542.290101613,N,13943.266096844,E,4,13,0.95,23.329,M,36.996,M,21.2,7107,7E
$GPGGA,122558.30,3542.290060424,N,13943.266091933,E,4,13,0.95,23.324,M,36.996,M,21.3,7107,75
$GPGGA,122558.40,3542.290025410,N,13943.266093292,E,4,13,0.95,23.326,M,36.996,M,21.4,7107,73
$GPGGA,122558.50,3542.289987112,N,13943.266102304,E,4,13,0.95,23.331,M,36.996,M,21.5,7107,7C
$GPGGA,122558.60,3542.289949872,N,13943.266097722,E,4,13,0.95,23.331,M,36.996,M,21.6,7107,7C
$GPGGA,122558.70,3542.289909971,N,13943.266098259,E,4,12,0.96,23.335,M,36.996,M,21.7,7107,7A
$GPGGA,122558.80,3542.289870928,N,13943.266103451,E,4,12,0.96,23.348,M,36.996,M,21.8,7107,7E
$GPGGA,122558.90,3542.289831844,N,13943.266098973,E,4,12,0.96,23.343,M,36.996,M,21.9,7107,75
$GPGGA,122559.00,3542.289793187,N,13943.266097683,E,4,13,0.93,23.348,M,36.996,M,22.0,7107,76
$GPGGA,122559.10,3542.289753317,N,13943.266107416,E,4,13,0.93,23.341,M,36.996,M,22.1,7107,7E
$GPGGA,122559.20,3542.289720081,N,13943.266111654,E,4,13,0.93,23.341,M,36.996,M,22.2,7107,75
$GPGGA,122559.30,3542.289684394,N,13943.266105468,E,4,14,0.90,23.346,M,36.996,M,22.3,7107,76
$GPGGA,122559.40,3542.289644946,N,13943.266103480,E,4,14,0.90,23.339,M,36.996,M,22.4,7107,77
$GPGGA,122559.50,3542.289607016,N,13943.266106430,E,4,14,0.90,23.335,M,36.996,M,22.5,7107,7E
$GPGGA,122559.60,3542.289567336,N,13943.266104526,E,4,13,0.93,23.345,M,36.996,M,22.6,7107,7D
$GPGGA,122559.70,3542.289528783,N,13943.266099434,E,4,13,0.93,23.337,M,36.996,M,22.7,7107,7E
$GPGGA,122559.80,3542.289487212,N,13943.266100852,E,4,13,0.93,23.334,M,36.996,M,22.8,7107,79
$GPGGA,122559.90,3542.289442549,N,13943.266094492,E,4,13,0.93,23.336,M,36.996,M,22.9,7107,77
$GPGGA,122600.00,3542.289402135,N,13943.266095213,E,4,13,0.93,23.333,M,36.996,M,23.0,7107,79
$GPGGA,122600.10,3542.289363766,N,13943.266100757,E,4,12,0.95,23.338,M,36.996,M,3.1,2107,4A
$GPGGA,122600.20,3542.289283703,N,13943.266085302,E,4,11,1.05,23.327,M,36.996,M,3.2,2107,4B
$GPGGA,122600.30,3542.289236102,N,13943.266068440,E,4,12,0.95,23.316,M,36.996,M,3.3,2107,49
$GPGGA,122600.40,3542.289197835,N,13943.266050203,E,4,11,0.99,23.375,M,36.996,M,3.4,2107,4C
$GPGGA,122600.50,3542.289157712,N,13943.266043860,E,4,11,0.99,23.327,M,36.996,M,3.5,2107,40
$GPGGA,122600.60,3542.289114286,N,13943.266038488,E,4,11,0.99,23.364,M,36.996,M,3.6,2107,4E
$GPGGA,122600.70,3542.289081845,N,13943.266038985,E,4,11,0.99,23.274,M,36.996,M,3.7,2107,46
$GPGGA,122600.80,3542.289046955,N,13943.266034018,E,4,11,0.99,23.287,M,36.996,M,3.8,2107,40
$GPGGA,122600.90,3542.289010135,N,13943.266037314,E,4,11,0.99,23.292,M,36.996,M,3.9,2107,45
$GPGGA,122601.00,3542.288965985,N,13943.266027106,E,4,11,0.99,23.373,M,36.996,M,4.0,2107,44
$GPGGA,122601.10,3542.288931538,N,13943.266032082,E,4,11,0.99,23.345,M,36.996,M,4.1,2107,43
$GPGGA,122601.20,3542.288897111,N,13943.266024978,E,4,12,0.98,23.321,M,36.996,M,4.2,2107,4A
