Message Type,UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,Number of Satellites,Horizontal Dilution of Precision (HDOP),Altitude,Altitude Units,Geoid Separation,Geoid Separation Units,DGPS Age,DGPS Station ID,Checksum
$GPGGA,121542.7,3542.305876,N,13943.27974,E,5,12,0.92,26.472,M,36.998,M,5.7,7107,43
$GPGGA,121542.8,3542.305875,N,13943.27974,E,5,12,0.92,26.468,M,36.998,M,5.8,7107,4A
$GPGGA,121542.9,3542.305875,N,13943.27974,E,5,12,0.92,26.461,M,36.998,M,5.9,7107,42
$GPGGA,121543,3542.305874,N,13943.27974,E,5,12,0.92,26.467,M,36.998,M,6,7107,41
$GPGGA,121543.1,3542.305876,N,13943.27974,E,5,12,0.92,26.458,M,36.998,M,6.1,7107,48
$GPGGA,121543.2,3542.305875,N,13943.27974,E,5,12,0.92,26.454,M,36.998,M,6.2,7107,42
$GPGGA,121543.3,3542.305875,N,13943.27974,E,5,12,0.92,26.45,M,36.998,M,6.3,7107,47
$GPGGA,121543.4,3542.305875,N,13943.27974,E,5,12,0.92,26.438,M,36.998,M,6.4,7107,4F
$GPGGA,121543.5,3542.305871,N,13943.27974,E,5,12,0.92,26.418,M,36.998,M,6.5,7107,44
$GPGGA,121543.6,3542.305872,N,13943.27974,E,5,12,0.92,26.427,M,36.998,M,6.6,7107,43
$GPGGA,121543.7,3542.305869,N,13943.27974,E,5,12,0.92,26.409,M,36.998,M,6.7,7107,45
$GPGGA,121543.8,3542.305867,N,13943.27974,E,5,12,0.92,26.401,M,36.998,M,6.8,7107,4F
$GPGGA,121543.9,3542.305871,N,13943.27975,E,5,12,0.92,26.39,M,36.998,M,6.9,7107,45
$GPGGA,121544,3542.305869,N,13943.27975,E,5,12,0.92,26.374,M,36.998,M,7,7107,4B
$GPGGA,121544.1,3542.305866,N,13943.27975,E,5,12,0.92,26.352,M,36.998,M,2.1,7107,4D
$GPGGA,121544.2,3542.305866,N,13943.27974,E,5,12,0.92,26.337,M,36.998,M,2.2,7107,42
$GPGGA,121544.3,3542.305865,N,13943.27975,E,5,12,0.93,26.326,M,36.998,M,2.3,7107,4F
$GPGGA,121544.4,3542.305863,N,13943.27975,E,5,12,0.93,26.33,M,36.997,M,2.4,7107,43
$GPGGA,121544.5,3542.305862,N,13943.27975,E,5,12,0.93,26.324,M,36.997,M,2.5,7107,4B
$GPGGA,121544.6,3542.305863,N,13943.27975,E,5,12,0.93,26.319,M,36.997,M,2.6,7107,46
$GPGGA,121544.7,3542.305866,N,13943.27975,E,5,12,0.93,26.32,M,36.998,M,2.7,7107,43
$GPGGA,121544.8,3542.305866,N,13943.27974,E,5,12,0.93,26.308,M,36.998,M,2.8,7107,48
$GPGGA,121544.9,3542.305867,N,13943.27974,E,5,12,0.93,26.293,M,36.998,M,2.9,7107,4B
$GPGGA,121545,3542.305866,N,13943.27974,E,5,12,0.93,26.31,M,36.998,M,3,7107,44
$GPGGA,121545.1,3542.305861,N,13943.27974,E,5,12,0.93,26.286,M,36.997,M,3.1,7107,45
$GPGGA,121545.2,3542.305859,N,13943.27974,E,5,12,0.93,26.273,M,36.997,M,3.2,7107,43
$GPGGA,121545.3,3542.305859,N,13943.27975,E,5,12,0.93,26.27,M,36.997,M,3.3,7107,48
$GPGGA,121545.4,3542.305859,N,13943.27975,E,5,12,0.93,26.266,M,36.997,M,3.4,7107,47
$GPGGA,121545.5,3542.305864,N,13943.27975,E,5,12,0.93,26.266,M,36.997,M,3.5,7107,43
$GPGGA,121545.6,3542.305863,N,13943.27975,E,5,12,0.93,26.253,M,36.997,M,3.6,7107,4F
$GPGGA,121545.7,3542.305865,N,13943.27975,E,5,12,0.93,26.24,M,36.997,M,3.7,7107,4F
$GPGGA,121545.8,3542.305865,N,13943.27975,E,5,11,1.02,26.233,M,36.997,M,3.8,7107,44
$GPGGA,121545.9,3542.305863,N,13943.27976,E,5,11,1.02,26.25,M,36.997,M,3.9,7107,49
$GPGGA,121546,3542.305862,N,13943.27976,E,5,11,1.02,26.251,M,36.997,M,4,7107,43
$GPGGA,121546.1,3542.30586,N,13943.27976,E,5,11,1.02,26.253,M,36.997,M,4.1,7107,41
$GPGGA,121546.2,3542.305858,N,13943.27976,E,5,11,1.02,26.262,M,36.997,M,4.2,7107,4E
$GPGGA,121546.3,3542.305854,N,13943.27976,E,5,11,1.02,26.262,M,36.997,M,4.3,7107,4A
$GPGGA,121546.4,3542.305851,N,13943.27977,E,5,11,1.02,26.256,M,36.997,M,4.4,7107,47
$GPGGA,121546.5,3542.30585,N,13943.27977,E,5,11,1.02,26.27,M,36.997,M,4.5,7107,4F
$GPGGA,121546.6,3542.305847,N,13943.27977,E,5,11,1.02,26.279,M,36.997,M,4.6,7107,42
$GPGGA,121546.7,3542.305846,N,13943.27977,E,5,11,1.02,26.265,M,36.997,M,4.7,7107,43
$GPGGA,121546.8,3542.305845,N,13943.27978,E,5,11,1.02,26.279,M,36.997,M,4.8,7107,4C
$GPGGA,121546.9,3542.305843,N,13943.27978,E,5,11,1.02,26.28,M,36.997,M,4.9,7107,45
$GPGGA,121547,3542.30584,N,13943.27978,E,5,11,1.02,26.278,M,36.997,M,5,7107,4D
$GPGGA,121547.1,3542.30584,N,13943.27978,E,5,11,1.02,26.278,M,36.997,M,5.1,7107,4B
$GPGGA,121547.2,3542.305838,N,13943.27978,E,5,11,1.02,26.28,M,36.997,M,5.2,7107,4E
$GPGGA,121547.3,3542.305838,N,13943.27979,E,5,11,1.02,26.276,M,36.997,M,5.3,7107,47
$GPGGA,121547.4,3542.305832,N,13943.27979,E,5,11,1.02,26.276,M,36.997,M,5.4,7107,4C
$GPGGA,121547.5,3542.305833,N,13943.27979,E,5,11,1.02,26.273,M,36.997,M,5.5,7107,4A
$GPGGA,121547.6,3542.305831,N,13943.27979,E,5,11,1.02,26.267,M,36.997,M,5.6,7107,4E
$GPGGA,121547.7,3542.305827,N,13943.2798,E,5,11,1.02,26.268,M,36.997,M,5.7,7107,47
$GPGGA,121547.8,3542.305829,N,13943.2798,E,5,11,1.02,26.277,M,36.997,M,5.8,7107,41
$GPGGA,121547.9,3542.305827,N,13943.2798,E,5,11,1.02,26.283,M,36.997,M,5.9,7107,4B
$GPGGA,121548,3542.305827,N,13943.2798,E,5,11,1.02,26.285,M,36.997,M,6,7107,43
$GPGGA,121548.1,3542.305825,N,13943.2798,E,5,11,1.02,26.282,M,36.997,M,1.1,7107,47
$GPGGA,121548.2,3542.305824,N,13943.2798,E,5,11,1.02,26.274,M,36.997,M,1.2,7107,44
$GPGGA,121548.3,3542.305822,N,13943.2798,E,5,11,1.02,26.269,M,36.997,M,1.3,7107,4B
$GPGGA,121548.4,3542.305822,N,13943.2798,E,5,11,1.02,26.27,M,36.997,M,1.4,7107,42
$GPGGA,121548.5,3542.305818,N,13943.2798,E,5,11,1.02,26.271,M,36.997,M,1.5,7107,40
$GPGGA,121548.6,3542.305817,N,13943.27981,E,5,11,1.02,26.265,M,36.997,M,1.6,7107,4F
$GPGGA,121548.7,3542.305817,N,13943.27981,E,5,11,1.02,26.257,M,36.997,M,1.7,7107,47
$GPGGA,121548.8,3542.305813,N,13943.27981,E,5,11,1.02,26.248,M,36.997,M,1.8,7107,42
$GPGGA,121548.9,3542.305812,N,13943.27981,E,5,11,1.02,26.25,M,36.997,M,1.9,7107,42
$GPGGA,121549,3542.30581,N,13943.27982,E,5,11,1.02,26.249,M,36.997,M,2,7107,46
$GPGGA,121549.1,3542.305809,N,13943.27982,E,5,11,1.02,26.253,M,36.997,M,2.1,7107,43
$GPGGA,121549.2,3542.305808,N,13943.27982,E,5,11,1.02,26.255,M,36.997,M,2.2,7107,48
$GPGGA,121549.3,3542.305807,N,13943.27982,E,5,11,1.02,26.243,M,36.997,M,2.3,7107,42
$GPGGA,121549.4,3542.305808,N,13943.27982,E,5,11,1.02,26.245,M,36.997,M,2.4,7107,42
$GPGGA,121549.5,3542.305805,N,13943.27982,E,5,11,1.02,26.24,M,36.997,M,2.5,7107,4F
$GPGGA,121549.6,3542.305802,N,13943.27982,E,5,11,1.02,26.226,M,36.997,M,2.6,7107,46
$GPGGA,121549.7,3542.305797,N,13943.27983,E,5,11,1.02,26.23,M,36.997,M,2.7,7107,47
$GPGGA,121549.8,3542.305798,N,13943.27983,E,5,11,1.02,26.226,M,36.997,M,2.8,7107,4A
$GPGGA,121549.9,3542.305796,N,13943.27983,E,5,12,0.93,26.227,M,36.997,M,2.9,7107,42
$GPGGA,121550,3542.305798,N,13943.27983,E,5,12,0.93,26.214,M,36.997,M,3,7107,46
$GPGGA,121550.1,3542.305798,N,13943.27983,E,5,12,0.93,26.195,M,36.997,M,3.1,7107,40
$GPGGA,121550.2,3542.305799,N,13943.27983,E,5,12,0.93,26.183,M,36.997,M,3.2,7107,4B
$GPGGA,121550.3,3542.3058,N,13943.27983,E,5,12,0.93,26.188,M,36.997,M,3.3,7107,46
$GPGGA,121550.4,3542.305803,N,13943.27983,E,5,12,0.93,26.175,M,36.997,M,3.4,7107,47
$GPGGA,121550.5,3542.305802,N,13943.27983,E,5,12,0.93,26.16,M,36.997,M,3.5,7107,4D
$GPGGA,121550.6,3542.305803,N,13943.27983,E,5,12,0.93,26.161,M,36.997,M,3.6,7107,48
$GPGGA,121550.7,3542.305803,N,13943.27983,E,5,12,0.93,26.152,M,36.997,M,3.7,7107,45
$GPGGA,121550.8,3542.305802,N,13943.27983,E,5,12,0.93,26.148,M,36.997,M,3.8,7107,4C
$GPGGA,121550.9,3542.305802,N,13943.27983,E,5,12,0.93,26.143,M,36.997,M,3.9,7107,41
$GPGGA,121551,3542.305804,N,13943.27983,E,5,12,0.93,26.127,M,36.997,M,4,7107,49
$GPGGA,121551.1,3542.305805,N,13943.27983,E,5,12,0.93,26.128,M,36.997,M,4.1,7107,43
$GPGGA,121551.2,3542.305804,N,13943.27982,E,5,12,0.93,26.118,M,36.997,M,4.2,7107,44
$GPGGA,121551.3,3542.305805,N,13943.27982,E,5,12,0.93,26.105,M,36.997,M,4.3,7107,4A
$GPGGA,121551.4,3542.305805,N,13943.27982,E,5,12,0.93,26.102,M,36.997,M,4.4,7107,43
$GPGGA,121551.5,3542.305804,N,13943.27982,E,5,12,0.93,26.075,M,36.997,M,4.5,7107,42
$GPGGA,121551.6,3542.305804,N,13943.27982,E,5,12,0.93,26.059,M,36.997,M,4.6,7107,49
$GPGGA,121551.7,3542.305806,N,13943.27982,E,5,12,0.93,26.067,M,36.997,M,4.7,7107,42
$GPGGA,121551.8,3542.305806,N,13943.27982,E,5,12,0.93,26.046,M,36.997,M,4.8,7107,42
$GPGGA,121551.9,3542.305803,N,13943.27982,E,5,12,0.93,26.036,M,36.997,M,4.9,7107,4F
$GPGGA,121552,3542.305803,N,13943.27982,E,5,12,0.93,26.024,M,36.997,M,5,7107,49
$GPGGA,121552.1,3542.305803,N,13943.27982,E,5,12,0.93,26.023,M,36.997,M,5.1,7107,4E
$GPGGA,121552.2,3542.305805,N,13943.27982,E,5,12,0.93,26.017,M,36.997,M,5.2,7107,41
$GPGGA,121552.3,3542.305805,N,13943.27982,E,5,12,0.93,26.012,M,36.997,M,5.3,7107,42
$GPGGA,121552.4,3542.305804,N,13943.27982,E,5,12,0.93,26,M,36.997,M,5.4,7107,46
$GPGGA,121552.5,3542.305806,N,13943.27982,E,5,12,0.93,25.993,M,36.997,M,5.5,7107,45
$GPGGA,121552.6,3542.305807,N,13943.27982,E,5,12,0.93,25.991,M,36.997,M,5.6,7107,47
$GPGGA,121552.7,3542.305803,N,13943.27982,E,5,11,1.02,25.995,M,36.997,M,5.7,7107,42
$GPGGA,121552.8,3542.305806,N,13943.27982,E,5,11,1.02,25.975,M,36.997,M,5.8,7107,4E
$GPGGA,121552.9,3542.305805,N,13943.27982,E,5,12,0.93,25.967,M,36.997,M,5.9,7107,49
$GPGGA,121553,3542.305806,N,13943.27981,E,5,12,0.93,25.95,M,36.997,M,6,7107,4A
$GPGGA,121553.1,3542.305803,N,13943.27981,E,5,12,0.93,25.918,M,36.997,M,1.1,7107,4A
$GPGGA,121553.2,3542.305805,N,13943.27981,E,5,12,0.93,25.916,M,36.997,M,1.2,7107,42
$GPGGA,121553.3,3542.305802,N,13943.27981,E,5,11,1.02,25.906,M,36.997,M,1.3,7107,45
$GPGGA,121553.4,3542.305802,N,13943.27981,E,5,11,1.02,25.887,M,36.997,M,1.4,7107,48
$GPGGA,121553.5,3542.305803,N,13943.27981,E,5,12,0.93,25.88,M,36.997,M,1.5,7107,45
$GPGGA,121553.6,3542.305805,N,13943.27981,E,5,12,0.93,25.88,M,36.997,M,1.6,7107,46
$GPGGA,121553.7,3542.305806,N,13943.27981,E,5,12,0.93,25.868,M,36.997,M,1.7,7107,4E
$GPGGA,121553.8,3542.305805,N,13943.2798,E,5,12,0.93,25.844,M,36.997,M,1.8,7107,4C
$GPGGA,121553.9,3542.305806,N,13943.2798,E,5,12,0.93,25.836,M,36.997,M,1.9,7107,40
$GPGGA,121554,3542.305806,N,13943.2798,E,5,11,1.02,25.821,M,36.997,M,2,7107,4E
$GPGGA,121554.1,3542.305798,N,13943.2798,E,5,11,1.02,25.808,M,36.997,M,2.1,7107,4A
$GPGGA,121554.2,3542.3058,N,13943.27981,E,5,11,1.02,25.807,M,36.997,M,2.2,7107,47
$GPGGA,121554.3,3542.305802,N,13943.2798,E,5,11,1.02,25.817,M,36.997,M,2.3,7107,49
$GPGGA,121554.4,3542.305797,N,13943.2798,E,5,11,1.02,25.807,M,36.997,M,2.4,7107,49
$GPGGA,121554.5,3542.305796,N,13943.2798,E,5,11,1.02,25.794,M,36.997,M,2.5,7107,4D
$GPGGA,121554.6,3542.305796,N,13943.2798,E,5,11,1.02,25.795,M,36.997,M,2.6,7107,49
$GPGGA,121554.7,3542.305795,N,13943.2798,E,5,11,1.02,25.796,M,36.997,M,2.7,7107,4B
$GPGGA,121554.8,3542.305794,N,13943.2798,E,5,11,1.02,25.774,M,36.997,M,2.8,7107,41
$GPGGA,121554.9,3542.305795,N,13943.2798,E,5,11,1.02,25.76,M,36.997,M,2.9,7107,4D
$GPGGA,121555,3542.305793,N,13943.27979,E,5,11,1.02,25.757,M,36.997,M,3,7107,42
$GPGGA,121555.1,3542.305791,N,13943.2798,E,5,11,1.02,25.762,M,36.997,M,3.1,7107,46
$GPGGA,121555.2,3542.305791,N,13943.27979,E,5,11,1.02,25.771,M,36.997,M,3.2,7107,47
$GPGGA,121555.3,3542.30579,N,13943.27979,E,5,11,1.02,25.777,M,36.997,M,3.3,7107,44
$GPGGA,121555.4,3542.305785,N,13943.27979,E,5,11,1.02,25.765,M,36.997,M,3.4,7107,42
$GPGGA,121555.5,3542.305783,N,13943.27979,E,5,11,1.02,25.761,M,36.997,M,3.5,7107,41
$GPGGA,121555.6,3542.305786,N,13943.27979,E,5,11,1.02,25.753,M,36.997,M,3.6,7107,47
$GPGGA,121555.7,3542.305784,N,13943.27979,E,5,11,1.02,25.736,M,36.997,M,3.7,7107,44
$GPGGA,121555.8,3542.305786,N,13943.27979,E,5,11,1.02,25.724,M,36.997,M,3.8,7107,41
$GPGGA,121555.9,3542.305783,N,13943.27979,E,5,11,1.02,25.719,M,36.997,M,3.9,7107,47
$GPGGA,121556,3542.305782,N,13943.27979,E,5,11,1.02,25.719,M,36.997,M,4,7107,42
$GPGGA,121556.1,3542.305782,N,13943.27979,E,5,11,1.02,25.712,M,36.997,M,4.1,7107,4B
$GPGGA,121556.2,3542.305779,N,13943.27979,E,5,11,1.02,25.714,M,36.997,M,4.2,7107,4C
$GPGGA,121556.3,3542.305777,N,13943.27979,E,5,11,1.02,25.709,M,36.997,M,4.3,7107,4B
$GPGGA,121556.4,3542.305777,N,13943.27979,E,5,11,1.02,25.708,M,36.997,M,4.4,7107,41
$GPGGA,121556.5,3542.305772,N,13943.27979,E,5,11,1.02,25.697,M,36.997,M,4.5,7107,45
$GPGGA,121556.6,3542.30577,N,13943.27979,E,5,11,1.02,25.692,M,36.997,M,4.6,7107,48
$GPGGA,121556.7,3542.305769,N,13943.27978,E,5,11,1.02,25.696,M,36.997,M,4.7,7107,4F
$GPGGA,121556.8,3542.305769,N,13943.27978,E,5,11,1.02,25.686,M,36.997,M,4.8,7107,4A
$GPGGA,121556.9,3542.305766,N,13943.27978,E,5,11,1.02,25.685,M,36.997,M,4.9,7107,46
$GPGGA,121557,3542.305766,N,13943.27978,E,5,11,1.02,25.677,M,36.997,M,5,7107,4D
$GPGGA,121557.1,3542.305765,N,13943.27978,E,5,11,1.02,25.669,M,36.997,M,5.1,7107,40
$GPGGA,121557.2,3542.305767,N,13943.27978,E,5,11,1.02,25.67,M,36.997,M,5.2,7107,4E
$GPGGA,121557.3,3542.305765,N,13943.27978,E,5,11,1.02,25.661,M,36.997,M,5.3,7107,4D
$GPGGA,121557.4,3542.305764,N,13943.27978,E,5,11,1.02,25.655,M,36.997,M,5.4,7107,47
$GPGGA,121557.5,3542.305759,N,13943.27978,E,5,11,1.02,25.654,M,36.997,M,5.5,7107,4F
$GPGGA,121557.6,3542.305758,N,13943.27978,E,5,11,1.02,25.641,M,36.997,M,5.6,7107,41
$GPGGA,121557.7,3542.305757,N,13943.27978,E,5,11,1.02,25.632,M,36.997,M,5.7,7107,41
$GPGGA,121557.8,3542.305755,N,13943.27977,E,5,11,1.02,25.627,M,36.997,M,5.8,7107,4F
$GPGGA,121557.9,3542.305757,N,13943.27977,E,5,11,1.02,25.63,M,36.997,M,5.9,7107,46
$GPGGA,121558,3542.305755,N,13943.27978,E,5,11,1.02,25.626,M,36.997,M,6,7107,4C
$GPGGA,121558.1,3542.305754,N,13943.27977,E,5,11,1.02,25.632,M,36.997,M,1.1,7107,46
$GPGGA,121558.2,3542.305754,N,13943.27977,E,5,11,1.02,25.62,M,36.997,M,1.2,7107,48
$GPGGA,121558.3,3542.305752,N,13943.27977,E,5,11,1.02,25.61,M,36.997,M,1.3,7107,4B
$GPGGA,121558.4,3542.305751,N,13943.27977,E,5,11,1.02,25.621,M,36.997,M,1.4,7107,45
$GPGGA,121558.5,3542.30575,N,13943.27977,E,5,11,1.02,25.623,M,36.997,M,1.5,7107,49
$GPGGA,121558.6,3542.305746,N,13943.27977,E,5,11,1.02,25.621,M,36.997,M,1.6,7107,46
$GPGGA,121558.7,3542.305746,N,13943.27976,E,5,11,1.02,25.618,M,36.997,M,1.7,7107,42
$GPGGA,121558.8,3542.305746,N,13943.27976,E,5,11,1.02,25.614,M,36.997,M,1.8,7107,4A
$GPGGA,121558.9,3542.305746,N,13943.27976,E,5,11,1.02,25.617,M,36.997,M,1.9,7107,4A
$GPGGA,121559,3542.305745,N,13943.27976,E,5,11,1.02,25.611,M,36.997,M,2,7107,44
$GPGGA,121559.1,3542.305746,N,13943.27976,E,5,11,1.02,25.615,M,36.997,M,2.1,7107,49
$GPGGA,121559.2,3542.305747,N,13943.27977,E,5,11,1.02,25.612,M,36.997,M,2.2,7107,4D
$GPGGA,121559.3,3542.305745,N,13943.27977,E,5,11,1.02,25.612,M,36.997,M,2.3,7107,4F
$GPGGA,121559.4,3542.305746,N,13943.27977,E,5,11,1.02,25.611,M,36.997,M,2.4,7107,48
$GPGGA,121559.5,3542.305744,N,13943.27977,E,5,12,0.93,25.599,M,36.997,M,2.5,7107,46
$GPGGA,121559.6,3542.305745,N,13943.27977,E,5,12,0.93,25.605,M,36.997,M,2.6,7107,40
$GPGGA,121559.7,3542.305745,N,13943.27977,E,5,12,0.93,25.601,M,36.997,M,2.7,7107,4E
$GPGGA,121559.8,3542.305745,N,13943.27977,E,5,12,0.93,25.59,M,36.997,M,2.8,7107,49
$GPGGA,121559.9,3542.305745,N,13943.27977,E,5,12,0.93,25.587,M,36.997,M,2.9,7107,44
$GPGGA,121600,3542.305746,N,13943.27976,E,5,11,1.02,25.578,M,36.997,M,3,7107,40
$GPGGA,121600.1,3542.305746,N,13943.27977,E,5,11,1.02,25.58,M,36.997,M,3.1,7107,41
$GPGGA,121600.2,3542.305744,N,13943.27976,E,5,11,1.02,25.575,M,36.997,M,3.2,7107,41
$GPGGA,121600.3,3542.305742,N,13943.27975,E,5,11,1.02,25.564,M,36.997,M,3.3,7107,47
$GPGGA,121600.4,3542.305743,N,13943.27976,E,5,11,1.02,25.555,M,36.997,M,3.4,7107,4B
$GPGGA,121600.5,3542.305744,N,13943.27976,E,5,11,1.02,25.563,M,36.997,M,3.5,7107,4F
$GPGGA,121600.6,3542.305743,N,13943.27976,E,5,11,1.02,25.565,M,36.997,M,3.6,7107,43
$GPGGA,121600.7,3542.305741,N,13943.27976,E,5,11,1.02,25.553,M,36.997,M,3.7,7107,4B
$GPGGA,121600.8,3542.30574,N,13943.27976,E,5,11,1.02,25.548,M,36.997,M,3.8,7107,45
$GPGGA,121600.9,3542.30574,N,13943.27976,E,5,12,0.93,25.544,M,36.997,M,3.9,7107,44
$GPGGA,121601,3542.305739,N,13943.27976,E,5,11,1.02,25.539,M,36.997,M,4,7107,4D
$GPGGA,121601.1,3542.30574,N,13943.27976,E,5,10,1.11,25.536,M,36.997,M,4.1,7107,41
$GPGGA,121601.2,3542.305742,N,13943.27976,E,5,10,1.11,25.532,M,36.997,M,4.2,7107,43
$GPGGA,121601.3,3542.30574,N,13943.27976,E,5,10,1.11,25.534,M,36.997,M,4.3,7107,4E
$GPGGA,121601.4,3542.305738,N,13943.27976,E,5,10,1.11,25.535,M,36.997,M,4.4,7107,42
$GPGGA,121601.5,3542.305737,N,13943.27976,E,5,11,1.02,25.538,M,36.997,M,4.5,7107,40
$GPGGA,121601.6,3542.305733,N,13943.27976,E,5,11,1.02,25.529,M,36.997,M,4.6,7107,4C
$GPGGA,121601.7,3542.305733,N,13943.27975,E,5,11,1.02,25.514,M,36.997,M,4.7,7107,4F
$GPGGA,121601.8,3542.305734,N,13943.27977,E,5,11,1.02,25.525,M,36.997,M,4.8,7107,4E
$GPGGA,121601.9,3542.305735,N,13943.27977,E,5,11,1.02,25.529,M,36.997,M,4.9,7107,4D
$GPGGA,121602,3542.305734,N,13943.27976,E,5,11,1.02,25.541,M,36.997,M,5,7107,4A
$GPGGA,121602.1,3542.305735,N,13943.27976,E,5,11,1.02,25.532,M,36.997,M,5.1,7107,44
$GPGGA,121602.2,3542.305734,N,13943.27975,E,5,11,1.02,25.532,M,36.997,M,5.2,7107,4E
$GPGGA,121602.3,3542.305733,N,13943.27975,E,5,11,1.02,25.531,M,36.997,M,5.3,7107,40
$GPGGA,121602.4,3542.305733,N,13943.27975,E,5,11,1.02,25.522,M,36.997,M,5.4,7107,4D
$GPGGA,121602.5,3542.305732,N,13943.27974,E,5,11,1.02,25.518,M,36.997,M,5.5,7107,49
$GPGGA,121602.6,3542.305731,N,13943.27974,E,5,11,1.02,25.52,M,36.997,M,5.6,7107,41
$GPGGA,121602.7,3542.305731,N,13943.27974,E,5,11,1.02,25.518,M,36.997,M,5.7,7107,4B
$GPGGA,121602.8,3542.305729,N,13943.27974,E,5,11,1.02,25.516,M,36.997,M,5.8,7107,4C
$GPGGA,121602.9,3542.30573,N,13943.27974,E,5,11,1.02,25.512,M,36.997,M,5.9,7107,4D
$GPGGA,121603,3542.305732,N,13943.27975,E,5,11,1.02,25.512,M,36.997,M,6,7107,4C
$GPGGA,121603.1,3542.305735,N,13943.27975,E,5,11,1.02,25.51,M,36.997,M,1.1,7107,44
$GPGGA,121603.2,3542.305731,N,13943.27975,E,5,11,1.02,25.512,M,36.997,M,1.2,7107,47
$GPGGA,121603.3,3542.305729,N,13943.27975,E,5,11,1.02,25.523,M,36.997,M,1.3,7107,4B
$GPGGA,121603.4,3542.305729,N,13943.27975,E,5,11,1.02,25.513,M,36.997,M,1.4,7107,49
$GPGGA,121603.5,3542.305726,N,13943.27975,E,5,11,1.02,25.508,M,36.997,M,1.5,7107,48
$GPGGA,121603.6,3542.305728,N,13943.27975,E,5,11,1.02,25.516,M,36.997,M,1.6,7107,40
$GPGGA,121603.7,3542.305729,N,13943.27975,E,5,11,1.02,25.51,M,36.997,M,1.7,7107,41
$GPGGA,121603.8,3542.305727,N,13943.27975,E,5,11,1.02,25.514,M,36.997,M,1.8,7107,44
$GPGGA,121603.9,3542.305732,N,13943.27975,E,5,11,1.02,25.52,M,36.997,M,1.9,7107,49
$GPGGA,121604,3542.305728,N,13943.27975,E,5,11,1.02,25.501,M,36.997,M,2,7107,4C
$GPGGA,121604.1,3542.305722,N,13943.27974,E,5,11,1.02,25.496,M,36.997,M,2.1,7107,47
$GPGGA,121604.2,3542.305721,N,13943.27975,E,5,11,1.02,25.5,M,36.997,M,2.2,7107,44
$GPGGA,121604.3,3542.305727,N,13943.27975,E,5,11,1.02,25.494,M,36.997,M,2.3,7107,4E
$GPGGA,121604.4,3542.305731,N,13943.27974,E,5,11,1.02,25.497,M,36.997,M,2.4,7107,41
$GPGGA,121604.5,3542.305729,N,13943.27974,E,5,11,1.02,25.49,M,36.997,M,2.5,7107,48
$GPGGA,121604.6,3542.305729,N,13943.27974,E,5,11,1.02,25.482,M,36.997,M,2.6,7107,4C
$GPGGA,121604.7,3542.305728,N,13943.27974,E,5,11,1.02,25.49,M,36.997,M,2.7,7107,4F
$GPGGA,121604.8,3542.305725,N,13943.27974,E,5,11,1.02,25.497,M,36.997,M,2.8,7107,43
$GPGGA,121604.9,3542.305723,N,13943.27974,E,5,11,1.02,25.498,M,36.997,M,2.9,7107,4D
$GPGGA,121605,3542.305722,N,13943.27974,E,5,11,1.02,25.504,M,36.997,M,3,7107,40
$GPGGA,121605.1,3542.30572,N,13943.27974,E,5,11,1.02,25.494,M,36.997,M,3.1,7107,4A
$GPGGA,121605.2,3542.305724,N,13943.27974,E,5,11,1.02,25.492,M,36.997,M,3.2,7107,46
$GPGGA,121605.3,3542.305723,N,13943.27974,E,5,11,1.02,25.499,M,36.997,M,3.3,7107,42
$GPGGA,121605.4,3542.305724,N,13943.27974,E,5,11,1.02,25.481,M,36.997,M,3.4,7107,42
$GPGGA,121605.5,3542.305727,N,13943.27974,E,5,11,1.02,25.478,M,36.997,M,3.5,7107,4C
$GPGGA,121605.6,3542.305731,N,13943.27974,E,5,11,1.02,25.476,M,36.997,M,3.6,7107,44
$GPGGA,121605.7,3542.305727,N,13943.27974,E,5,11,1.02,25.468,M,36.997,M,3.7,7107,4B
$GPGGA,121605.8,3542.305728,N,13943.27974,E,5,11,1.02,25.464,M,36.997,M,3.8,7107,45
$GPGGA,121605.9,3542.30573,N,13943.27974,E,5,11,1.02,25.476,M,36.997,M,3.9,7107,47
$GPGGA,121606,3542.305725,N,13943.27974,E,5,11,1.02,25.463,M,36.997,M,4,7107,46
$GPGGA,121606.1,3542.305726,N,13943.27974,E,5,11,1.02,25.457,M,36.997,M,4.1,7107,41
$GPGGA,121606.2,3542.305727,N,13943.27974,E,5,11,1.02,25.46,M,36.997,M,4.2,7107,46
$GPGGA,121606.3,3542.305727,N,13943.27974,E,5,11,1.02,25.455,M,36.997,M,4.3,7107,46
$GPGGA,121606.4,3542.305728,N,13943.27974,E,5,11,1.02,25.446,M,36.997,M,4.4,7107,43
$GPGGA,121606.5,3542.305728,N,13943.27974,E,5,11,1.02,25.442,M,36.997,M,4.5,7107,48
$GPGGA,121606.6,3542.305725,N,13943.27974,E,5,11,1.02,25.443,M,36.997,M,4.6,7107,44
$GPGGA,121606.7,3542.305723,N,13943.27974,E,5,11,1.02,25.437,M,36.997,M,4.7,7107,47
$GPGGA,121606.8,3542.305723,N,13943.27973,E,5,11,1.02,25.433,M,36.997,M,4.8,7107,43
$GPGGA,121606.9,3542.305724,N,13943.27974,E,5,11,1.02,25.426,M,36.997,M,4.9,7107,4B
