$GPGGA,065834.00,3542.292893090,N,13943.288094246,E,1,08,4.16,22.588,M,36.995,M,,*6F,35.7048815515,139.72146823743333
$GPGGA,065834.10,3542.292887090,N,13943.288088246,E,1,08,4.16,22.617,M,36.995,M,,*63,35.7048814515,139.72146813743333
$GPGGA,065834.20,3542.292887090,N,13943.288082246,E,1,08,4.16,22.631,M,36.995,M,,*6E,35.7048814515,139.72146803743334
$GPGGA,065834.30,3542.292887090,N,13943.288082246,E,1,08,4.16,22.630,M,36.995,M,,*6E,35.7048814515,139.72146803743334
$GPGGA,065834.40,3542.292887090,N,13943.288088246,E,1,08,4.16,22.640,M,36.995,M,,*64,35.7048814515,139.72146813743333
$GPGGA,065834.50,3542.292881090,N,13943.288076246,E,1,08,4.16,22.657,M,36.995,M,,*64,35.7048813515,139.72146793743335
$GPGGA,065834.60,3542.292881090,N,13943.288070246,E,1,08,4.16,22.670,M,36.995,M,,*64,35.7048813515,139.72146783743332
$GPGGA,065834.70,3542.292881090,N,13943.288082246,E,1,08,4.16,22.665,M,36.995,M,,*6C,35.7048813515,139.72146803743334
$GPGGA,065834.80,3542.292881090,N,13943.288064246,E,1,08,4.16,22.702,M,36.995,M,,*6B,35.7048813515,139.72146773743333
$GPGGA,065834.90,3542.292875090,N,13943.288052246,E,1,08,4.16,22.733,M,36.995,M,,*66,35.7048812515,139.72146753743334
$GPGGA,065835.00,3542.292881090,N,13943.288052246,E,1,08,4.16,22.722,M,36.995,M,,*65,35.7048813515,139.72146753743334
$GPGGA,065835.10,3542.292881090,N,13943.288046246,E,1,08,4.16,22.745,M,36.995,M,,*60,35.7048813515,139.72146743743335
$GPGGA,065835.20,3542.292881090,N,13943.288040246,E,1,08,4.16,22.764,M,36.995,M,,*66,35.7048813515,139.72146733743332
$GPGGA,065835.30,3542.292875090,N,13943.288040246,E,1,08,4.16,22.764,M,36.995,M,,*6C,35.7048812515,139.72146733743332
$GPGGA,065835.40,3542.292881090,N,13943.288028246,E,1,08,4.16,22.786,M,36.995,M,,*62,35.7048813515,139.72146713743334
$GPGGA,065835.50,3542.292881090,N,13943.288022246,E,1,08,4.16,22.805,M,36.995,M,,*6D,35.7048813515,139.72146703743334
$GPGGA,065835.60,3542.292875090,N,13943.288022247,E,1,08,4.16,22.808,M,36.995,M,,*69,35.7048812515,139.72146703745
$GPGGA,065835.70,3542.292881090,N,13943.288016246,E,1,08,4.16,22.812,M,36.995,M,,*6E,35.7048813515,139.72146693743332
$GPGGA,065835.80,3542.292881090,N,13943.288010247,E,1,08,4.16,22.826,M,36.995,M,,*61,35.7048813515,139.72146683745
$GPGGA,065835.90,3542.292875090,N,13943.288004247,E,1,08,4.16,22.848,M,36.995,M,,*66,35.7048812515,139.72146673745
$GPGGA,065836.00,3542.292875090,N,13943.287998247,E,1,08,4.16,22.855,M,36.995,M,,*63,35.7048812515,139.72146663745
