$GPGGA,051741.20,3542.295757525,N,13943.269274985,E,5,11,1.10,24.837,M,36.997,M,4.2,4107*43
$PMSBATV,051741.20,2,2,-0.23473,-0.37497,-26.80329,-0.000,0.000,0.000,139.79692,0.000*7A,,,
$GPGGA,051741.30,3542.295757525,N,13943.269274997,E,5,11,1.10,24.837,M,36.997,M,4.3,4107*40
$PMSBATV,051741.30,2,2,-0.23405,-0.37323,-26.80277,0.001,-0.000,-0.000,139.79692,0.000*54,,,
$GPGGA,051741.40,3542.295757523,N,13943.269275028,E,4,14,0.89,24.837,M,36.997,M,4.4,4107*4F
$PMSBATV,051741.40,2,2,-0.24849,-0.36419,-26.79967,-0.000,-0.000,0.000,139.79692,0.000*52,,,
$GPGGA,051741.50,3542.295757515,N,13943.269275060,E,4,14,0.89,24.837,M,36.997,M,4.5,4107*46
$PMSBATV,051741.50,2,2,-0.24197,-0.36673,-26.79671,0.000,-0.000,-0.000,139.79692,0.000*5F,,,
$GPGGA,051741.60,3542.295757488,N,13943.269275093,E,5,11,1.10,24.837,M,36.997,M,4.6,4107*4A
$PMSBATV,051741.60,2,2,-0.23216,-0.36766,-26.79393,-0.001,0.000,0.000,139.79692,0.000*71,,,
$GPGGA,051741.70,3542.295757479,N,13943.269275125,E,4,14,0.89,24.837,M,36.997,M,4.7,4107*4D
$PMSBATV,051741.70,2,2,-0.24335,-0.36876,-26.79343,0.000,0.000,0.000,139.79692,0.000*58,,,
$GPGGA,051741.80,3542.295757468,N,13943.269275149,E,4,14,0.89,24.838,M,36.997,M,4.8,4107*48
$PMSBATV,051741.80,2,2,-0.24552,-0.36675,-26.78579,-0.000,0.000,0.000,139.79692,0.000*7E,,,
$GPGGA,051741.90,3542.295757451,N,13943.269275175,E,4,14,0.89,24.838,M,36.997,M,4.9,4107*4D
$PMSBATV,051741.90,2,2,-0.24446,-0.36794,-26.78388,-0.000,0.000,0.000,139.79692,0.000*7D,,,
$GPGGA,051742.00,3542.295757206,N,13943.269273707,E,4,14,0.89,24.837,M,36.997,M,5.0,4107*41
$PMSBATV,051742.00,2,2,-0.23954,-0.37155,-26.79255,0.000,-0.000,0.000,139.79692,0.000*74,,,
$GPGGA,051742.10,3542.295756356,N,13943.269273278,E,4,14,0.89,24.835,M,36.997,M,5.1,4107*4B
