X_cor,Y_cor,Amplitude,UnixTime,Xrange,Yrange,Velocity[m/s]
-10171.45049729286,-32783.01810823904,93.7,1725700582.746,-0.4765625,3.3984375,0.0
-10170.531041371449,-32783.73997157984,110.4,1725700582.821,0.34375,2.8125,0.0
-10170.559381017703,-32783.11693553335,89.5,1725700582.821,0.2109375,3.421875,0.0
-10172.236787709724,-32789.770007341154,110.7,1725700582.911,0.3125,2.8203125,0.0
-10172.221288262484,-32789.577777936545,109.9,1725700582.971,0.3046875,2.625,0.0
-10172.290266035754,-32789.760504616184,110.3,1725700583.046,0.359375,2.8125,0.0
-10170.995195781,-32790.746076838586,89.2,1725700583.046,-1.0078125,3.6953125,0.0
-10172.439363242747,-32789.73041182252,110.5,1725700583.361,0.3828125,2.8125,0.0
-10172.39283318041,-32789.73608799412,111.2,1725700583.421,0.3359375,2.8125,0.0
-10169.68048855247,-32783.69474514056,94.3,1725700583.496,1.078125,3.046875,0.0
-10170.356141337406,-32783.81256412594,110.9,1725700583.585,0.359375,2.8125,0.0
-10170.37139392908,-32783.80917309775,109.3,1725700583.646,0.34375,2.8125,0.0
-10170.414575460032,-32783.78922552597,111.1,1725700583.721,0.3203125,2.8203125,0.0
-10170.801184867534,-32783.66787175148,111.1,1725700583.811,0.3125,2.8203125,0.0
-10172.328970289547,-32789.751008832405,111.6,1725700583.961,0.3359375,2.8125,0.0
-10172.29087710669,-32789.7626631656,111.6,1725700584.036,0.296875,2.8203125,0.0
-10170.727714477824,-32783.88572990048,109.7,1725700584.096,0.3125,2.625,0.0
-10170.080722007851,-32783.26984570564,93.1,1725700584.096,0.8828125,3.3125,0.0
-10170.66504354209,-32783.69805265701,111.9,1725700584.171,0.3125,2.8203125,0.0
-10170.649555019325,-32783.70011330923,110.9,1725700584.249,0.328125,2.8203125,0.0
-10170.102439616592,-32783.26061653806,94.8,1725700584.249,0.8125,3.328125,0.0
-10172.14388380387,-32789.78392092068,111.8,1725700584.336,0.2890625,2.8203125,0.0
-10171.003577493126,-32790.741547000674,90.2,1725700584.336,-0.8984375,3.71875,0.0
-10172.245845798374,-32789.77359128761,112.1,1725700584.396,0.296875,2.8203125,0.0
-10171.004025507773,-32790.74987076792,87.4,1725700584.396,-1.0234375,3.6875,0.0
-10172.145063154869,-32789.79764420291,111.5,1725700584.471,0.2890625,2.8203125,0.0
-10172.207029960326,-32789.7863570342,110.1,1725700584.55,0.3515625,2.8125,0.0
-10169.701679428976,-32783.09480455542,88.7,1725700584.696,-1.0859375,3.671875,0.0
-10170.126565336672,-32782.41064606647,103.8,1725700584.771,0.8046875,4.1484375,0.0
-10170.76207541006,-32783.877482084456,109.8,1725700584.771,0.3203125,2.625,0.0
-10170.727624994604,-32783.69251300731,110.9,1725700584.846,0.3359375,2.8125,0.0
-10170.118792649288,-32782.4114337765,102.3,1725700584.846,0.8125,4.1484375,0.0
-10170.686318241482,-32783.69351202273,110.8,1725700584.921,0.328125,2.8203125,0.0
-10170.73122595533,-32783.680289633274,110.0,1725700584.996,0.296875,2.8203125,0.0
-10167.461474526775,-32778.81354005328,84.5,1725700584.996,2.984375,8.03125,0.0
-10170.721603440068,-32783.67035365708,110.2,1725700585.071,0.3203125,2.8203125,0.0
-10170.683682865145,-32783.682557921085,109.9,1725700585.146,0.359375,2.8125,0.0
-10171.877729267606,-32782.64157156055,91.4,1725700585.146,-0.9453125,3.7109375,0.0
-10170.5632091354,-32783.71750136727,110.8,1725700585.221,0.34375,2.8125,0.0
-10172.190078248332,-32789.763034502146,110.6,1725700585.296,0.3359375,2.8125,0.0
-10172.149126582808,-32789.779851103354,110.2,1725700585.371,0.3203125,2.8203125,0.0
-10171.852250938617,-32789.81971627648,109.8,1725700585.462,0.3359375,2.8125,0.0
-10172.182670936148,-32789.57049991266,109.5,1725700585.611,0.328125,2.6171875,0.0
-10170.590297669129,-32783.71074632639,109.9,1725700585.761,0.328125,2.8203125,0.0
-10170.84488350217,-32783.054910877785,86.3,1725700585.761,-0.0234375,3.4296875,0.0
-10170.63550614862,-32783.90139602259,109.9,1725700585.836,0.3125,2.625,0.0
-10171.93736142959,-32789.81526708119,111.5,1725700585.988,0.2734375,2.8203125,0.0
-10170.727411175008,-32783.674812864825,111.2,1725700586.059,0.3203125,2.8203125,0.0
-10170.704959300036,-32783.685121350296,110.2,1725700586.136,0.34375,2.8125,0.0
-10172.40571767525,-32789.71465930873,110.1,1725700586.196,0.3046875,2.8203125,0.0
-10173.050719284009,-32790.12641677833,96.7,1725700586.196,0.890625,3.3125,0.0
-10172.358733147985,-32789.736211597614,110.7,1725700586.271,0.3359375,2.8125,0.0
-10175.648861127462,-32794.59468938534,83.4,1725700586.271,3.078125,8.0,0.0
-10172.358733147985,-32789.736211597614,110.8,1725700586.346,0.3359375,2.8125,0.0
-10170.83652254129,-32783.65315390121,111.0,1725700586.421,0.3046875,2.8203125,0.0
-10172.323738664094,-32789.744778609034,110.3,1725700586.511,0.3515625,2.8125,0.0
-10170.659235307385,-32783.70527187532,109.5,1725700586.571,0.34375,2.8125,0.0
-10170.7375439791,-32783.67073965495,111.2,1725700586.661,0.3203125,2.8203125,0.0
-10171.877757689856,-32782.64597996587,92.8,1725700586.721,-0.921875,3.71875,0.0
-10170.745312673438,-32783.669913492435,111.8,1725700586.721,0.3125,2.8203125,0.0
-10170.492664397916,-32783.74012313378,110.7,1725700586.797,0.328125,2.8203125,0.0
-10171.515443209584,-32789.8372325976,111.0,1725700586.871,0.3046875,2.8203125,0.0
-10170.404956785129,-32783.77637561157,110.6,1725700586.96,0.359375,2.8125,0.0
-10171.230523518923,-32783.02921652746,92.3,1725700587.036,-0.6015625,3.375,0.0
-10170.456890097474,-32783.75754242592,112.5,1725700587.036,0.3046875,2.8203125,0.0
-10170.678389421371,-32783.68466476453,110.6,1725700587.113,0.3359375,2.8125,0.0
-10172.15399791451,-32789.573287922765,109.7,1725700587.187,0.3125,2.625,0.0
-10172.678946837814,-32790.26039001997,97.9,1725700587.187,0.8046875,3.3359375,0.0
-10172.155342806298,-32789.7687519836,112.6,1725700587.247,0.3046875,2.8203125,0.0
-10173.008787522816,-32790.152699007616,94.5,1725700587.396,0.984375,3.28125,0.0
-10175.67578388224,-32794.57968330724,82.1,1725700587.396,3.2109375,7.9453125,0.0
-10172.303277491916,-32789.75811317523,111.3,1725700587.396,0.3203125,2.8203125,0.0
-10172.284523867094,-32789.77033055329,110.1,1725700587.471,0.3515625,2.8125,0.0
-10172.24625735301,-32789.78140249813,110.5,1725700587.546,0.3125,2.8203125,0.0
-10172.312745593366,-32789.761916338066,111.1,1725700587.636,0.3515625,2.8125,0.0
-10172.221659084851,-32790.38246031717,91.4,1725700587.636,0.203125,3.421875,0.0
-10172.273320940014,-32789.78088076394,111.4,1725700587.696,0.3203125,2.8203125,0.0
-10170.70283522386,-32783.70795576639,110.8,1725700587.786,0.34375,2.8125,0.0
-10170.71060798319,-32783.7071687666,110.3,1725700587.846,0.3359375,2.8125,0.0
-10171.01053020631,-32783.63433089703,111.4,1725700587.921,0.3125,2.8203125,0.0
-10167.770056129895,-32778.67458340527,83.7,1725700587.996,3.1640625,7.9609375,0.0
-10170.862248244268,-32783.668884921484,110.0,1725700587.996,0.3359375,2.8125,0.0
-10167.483410254456,-32778.80700849953,83.2,1725700588.071,3.203125,7.9453125,0.0
-10170.765796453352,-32783.68017280952,109.9,1725700588.071,0.34375,2.8125,0.0
-10170.110588866704,-32783.25740189641,95.7,1725700588.071,0.9609375,3.2890625,0.0
-10171.95107665636,-32782.678121202865,89.2,1725700588.071,-0.921875,3.7109375,0.0
-10167.445805897509,-32778.825874656264,82.6,1725700588.146,3.2421875,7.9296875,0.0
-10170.796275567938,-32783.66975065858,111.4,1725700588.146,0.3125,2.8203125,0.0
-10170.802498261315,-32783.658509599925,111.6,1725700588.221,0.296875,2.8203125,0.0
-10170.312697642275,-32783.37535015558,94.2,1725700588.296,0.7890625,3.1328125,0.0
-10171.214797324956,-32783.19634915608,93.3,1725700588.296,-0.125,3.234375,0.0
-10170.886508146104,-32783.63147743464,109.7,1725700588.386,0.359375,2.8125,0.0
-10170.932973947642,-32783.62151600558,110.8,1725700588.446,0.3125,2.8203125,0.0
-10170.842524234777,-32783.64199751758,110.4,1725700588.536,0.28125,2.8203125,0.0
-10170.289637082717,-32783.1632295027,96.4,1725700588.61,0.8046875,3.3359375,0.0
-10172.474254055684,-32789.684037172265,110.6,1725700588.671,0.3359375,2.8125,0.0
-10173.063786999486,-32790.11335204475,95.1,1725700588.746,0.859375,3.3203125,0.0
-10172.4444099943,-32789.69615862665,111.0,1725700588.746,0.3046875,2.8203125,0.0
-10172.370073196304,-32789.72243881055,110.5,1725700588.821,0.3203125,2.8203125,0.0
-10172.39647050216,-32789.71963740962,111.6,1725700588.896,0.3359375,2.8125,0.0
-10172.934487332306,-32790.18491102808,96.5,1725700588.986,0.796875,3.3359375,0.0
-10172.396489000485,-32789.73375833554,111.3,1725700588.986,0.3203125,2.8203125,0.0
-10172.67900304094,-32789.64628012748,110.0,1725700589.06,0.328125,2.8203125,0.0
-10172.620743384845,-32789.459205474595,110.0,1725700589.136,0.3125,2.625,0.0
-10171.624747833856,-32783.58153971862,111.7,1725700589.196,0.328125,2.8203125,0.0
-10171.967361318812,-32783.025765006016,87.6,1725700589.196,0.09375,3.4296875,0.0
-10172.34023608556,-32789.756531690786,111.8,1725700589.285,0.3203125,2.8203125,0.0
-10171.026751688374,-32783.6297335267,111.9,1725700589.361,0.3125,2.8203125,0.0
-10171.011127297044,-32783.62987144182,111.5,1725700589.421,0.328125,2.8203125,0.0
-10170.962025230932,-32783.63330276367,110.0,1725700589.496,0.328125,2.8203125,0.0
-10172.661994350376,-32789.646408401415,111.1,1725700589.586,0.34375,2.8125,0.0
-10173.365240173644,-32789.26905242208,111.5,1725700589.721,0.3125,2.8203125,0.0
-10167.757292056604,-32778.673010131286,82.6,1725700589.811,3.2890625,7.9140625,0.0
-10170.950247479876,-32783.64337337381,111.1,1725700589.811,0.296875,2.8203125,0.0
-10171.160240986968,-32783.60734862556,111.8,1725700589.886,0.3359375,2.8125,0.0
-10173.274168380372,-32789.3333207017,111.1,1725700590.022,0.3203125,2.8203125,0.0
-10170.734591108465,-32783.68885825927,111.1,1725700590.097,0.3359375,2.8125,0.0
-10172.667821931014,-32790.28317892928,99.1,1725700590.172,0.703125,3.359375,0.0
-10172.25998768272,-32789.76590709388,110.4,1725700590.172,0.3359375,2.8125,0.0
-10172.2450041611,-32789.774888734115,111.4,1725700590.246,0.3203125,2.8203125,0.0
-10172.222104093717,-32789.78113048057,111.4,1725700590.321,0.28125,2.8203125,0.0
-10172.672087773684,-32790.28426279833,99.6,1725700590.321,0.6875,3.359375,0.0
-10172.285242410053,-32789.77320292278,111.4,1725700590.396,0.3203125,2.8203125,0.0
-10170.93941838252,-32783.64421660071,110.9,1725700590.486,0.328125,2.8203125,0.0
-10170.93941838252,-32783.64421660071,110.1,1725700590.546,0.328125,2.8203125,0.0
-10170.886878265368,-32783.65463545559,111.6,1725700590.622,0.3046875,2.8203125,0.0
-10172.740602539658,-32789.619024503205,112.0,1725700590.711,0.3125,2.8203125,0.0
-10173.55294642514,-32789.12051368423,111.4,1725700590.786,0.296875,2.8203125,0.0
-10173.579448035298,-32789.10395387871,110.3,1725700590.846,0.328125,2.8203125,0.0
-10172.603356486969,-32789.67456671982,110.1,1725700590.921,0.3671875,2.8125,0.0
-10173.25430433043,-32790.92091286816,101.9,1725700590.921,0.78125,4.15625,0.0
-10173.03159200106,-32791.007263593376,102.5,1725700590.996,0.7578125,4.15625,0.0
-10172.439274726334,-32790.14251330656,96.3,1725700590.996,0.2890625,3.21875,0.0
-10170.8001339873,-32783.67885824563,111.1,1725700591.071,0.328125,2.8203125,0.0
-10170.854661193494,-32783.674674175745,112.1,1725700591.147,0.2734375,2.8203125,0.0
-10170.224361649502,-32782.38002636898,104.0,1725700591.236,0.7890625,4.1484375,0.0
-10170.81799612604,-32783.66304361926,111.3,1725700591.236,0.3046875,2.8203125,0.0
-10170.822978989956,-32783.65614721279,110.1,1725700591.31,0.3359375,2.8125,0.0
-10170.232015591078,-32782.36087125754,103.1,1725700591.31,0.828125,4.1484375,0.0
-10168.27280658544,-32778.64151452115,84.4,1725700591.372,2.875,7.8671875,0.0
-10170.945142861969,-32783.61513027716,110.6,1725700591.372,0.359375,2.8125,0.0
-10170.442687503184,-32782.294247619524,102.1,1725700591.372,0.8203125,4.1484375,0.0
-10170.952951547271,-32783.614886166484,110.3,1725700591.446,0.3515625,2.8125,0.0
-10168.249624640195,-32778.650055538485,85.3,1725700591.446,2.8984375,7.859375,0.0
-10170.481486819044,-32782.28521838084,102.0,1725700591.446,0.78125,4.15625,0.0
-10173.8017852372,-32788.88400165653,110.6,1725700591.523,0.3515625,2.8125,0.0
-10170.945348502732,-32783.618784869126,110.7,1725700591.596,0.3515625,2.8125,0.0
-10170.914872592455,-32783.61299069564,111.1,1725700591.672,0.34375,2.8125,0.0
-10172.456787239107,-32789.67743001777,113.1,1725700591.971,0.28125,2.8203125,0.0
-10172.973278962092,-32790.13977846348,95.6,1725700591.971,0.7265625,3.3515625,0.0
-10172.449054516828,-32789.678543643546,113.3,1725700592.047,0.2734375,2.8203125,0.0
-10172.317357321785,-32789.5297464673,111.6,1725700592.121,0.25,2.6328125,0.0
-10172.317398602834,-32789.52754842558,113.4,1725700592.272,0.28125,2.625,0.0
-10172.435533757069,-32790.111991639664,97.8,1725700592.272,0.3359375,3.21875,0.0
-10170.786721573755,-32789.37897192678,116.3,1725700592.797,0.3671875,2.6171875,0.0
-10170.793856266264,-32789.382154900086,116.5,1725700592.797,0.375,2.6171875,-0.3203125
-10170.610399375004,-32789.40841075529,118.0,1725700592.886,0.328125,2.6171875,0.0
-10170.599979945951,-32789.41208578056,118.0,1725700592.946,0.3203125,2.625,0.0
-10170.592932718791,-32789.40871357867,115.1,1725700592.946,0.3125,2.625,0.3203125
-10167.05761995796,-32786.35473981112,88.2,1725700593.096,-0.9609375,3.90625,-0.3203125
-10167.429930738756,-32786.78056955593,91.9,1725700593.096,-0.484375,3.6015625,-0.3203125
-10167.09595075439,-32784.90071087909,92.6,1725700593.697,-0.3828125,4.0078125,-0.3203125
-10167.689188787735,-32785.64166200919,101.4,1725700593.697,0.15625,3.2265625,-0.3203125
-10169.266177089274,-32788.39788816752,102.2,1725700593.786,0.8125,2.3046875,-0.3203125
-10167.28978804768,-32784.62469093261,92.2,1725700594.163,0.15625,3.6328125,-0.6484375
-10167.539640224231,-32785.58375688555,107.5,1725700594.31,0.625,2.9765625,-0.3203125
-10166.372718816692,-32785.17045877915,97.2,1725700594.376,-0.0234375,4.2265625,-0.3203125
-10166.701921888249,-32785.58989541976,97.7,1725700594.376,0.3125,3.8125,-0.3203125
-10166.546834767163,-32783.90869810901,90.7,1725700594.522,-0.03125,4.421875,-0.6484375
-10167.686480895023,-32784.661394818555,106.6,1725700594.611,0.7890625,2.9375,-0.3203125
-10167.726927978734,-32784.65791395023,107.8,1725700594.972,1.0625,2.6328125,-0.3203125
-10166.9899795178,-32784.27276441777,98.7,1725700595.062,0.28125,3.625,-0.3203125
-10166.711605307904,-32785.58951337736,99.3,1725700595.211,1.546875,3.2890625,-0.3203125
-10168.044277363231,-32787.63311689126,91.8,1725700595.572,1.359375,2.71875,-0.6484375
-10166.959282610957,-32785.90311761612,90.1,1725700595.661,-0.1640625,3.2265625,-0.6484375
-10167.379480073669,-32786.04720861534,101.2,1725700595.797,-0.921875,2.6796875,-0.6484375
-10167.2377984507,-32785.23860398143,99.5,1725700596.022,-0.5,2.59375,-0.6484375
-10166.564234067282,-32783.930025875365,92.3,1725700596.097,-0.0078125,3.4296875,-0.3203125
-10167.820288761935,-32782.925264186626,94.0,1725700596.172,-0.8203125,2.7109375,-0.3203125
-10167.00003948456,-32784.27095688759,104.7,1725700596.322,-0.2421875,2.828125,-0.6484375
-10167.006475004237,-32784.63379782193,101.6,1725700596.472,-0.0234375,2.640625,-0.6484375
-10166.74741876682,-32785.01053578385,91.9,1725700596.562,0.5546875,2.78125,0.0
-10167.363252291008,-32786.01477182265,96.8,1725700596.861,0.3828125,2.4140625,-0.3203125
-10167.05731751973,-32786.376588964216,89.0,1725700596.997,1.328125,2.5078125,0.3203125
-10166.697631014707,-32786.2002593594,90.7,1725700597.072,1.515625,2.6328125,0.0
-10167.13568485326,-32785.25416436954,102.4,1725700597.161,0.2578125,2.2265625,-0.3203125
-10167.044881096124,-32785.10045465868,103.0,1725700597.312,0.53125,2.1796875,-0.3203125
-10165.260555731413,-32780.81150052388,101.0,1725700597.462,-2.0546875,4.7890625,-0.6484375
-10167.02829132651,-32784.60758780522,94.2,1725700597.672,0.9921875,1.7890625,-0.3203125
-10165.609554206636,-32781.10599219734,98.0,1725700597.672,-1.9140625,4.203125,-0.6484375
-10165.391013815452,-32783.0287324395,100.0,1725700597.672,-0.015625,3.828125,-0.6484375
-10165.391013815452,-32783.0287324395,99.1,1725700597.747,-0.015625,3.828125,-0.6484375
-10164.930505472004,-32782.12226789673,99.8,1725700598.136,-1.71875,4.0703125,-0.6484375
-10164.448015006055,-32782.24096986512,100.1,1725700598.136,-1.578125,4.546875,-0.6484375
-10164.43344345167,-32782.80279218639,97.3,1725700598.211,-1.8203125,4.2421875,-0.6484375
-10164.37404537386,-32783.61654397772,103.4,1725700598.362,-1.4765625,4.1640625,-0.6484375
-10164.37404537386,-32783.61654397772,100.9,1725700598.437,-1.4765625,4.1640625,-0.6484375
-10164.396485857436,-32782.82862221162,103.6,1725700598.497,-1.296875,4.2265625,-0.6484375
-10164.69177599161,-32783.078220154275,104.3,1725700599.255,1.2734375,3.3984375,-0.3203125
-10164.657844572632,-32781.23372321166,102.2,1725700599.255,-0.3828125,4.2109375,-0.6484375
-10165.39016292858,-32785.128732696554,99.1,1725700599.636,1.40625,3.1328125,-0.3203125
-10165.25052304222,-32780.82645155892,91.4,1725700599.697,-0.3046875,3.6171875,-0.6484375
-10164.974552863932,-32779.4571439492,95.3,1725700599.772,-1.6875,4.296875,-0.6484375
-10165.122865687628,-32783.04620003943,104.6,1725700599.772,1.5,2.640625,-0.3203125
-10164.974552863932,-32779.4571439492,95.9,1725700599.847,-1.6875,4.296875,-0.6484375
-10166.190327881508,-32785.34395960315,95.0,1725700599.922,0.03125,3.0390625,-0.3203125
-10164.98572483973,-32782.76454741577,93.9,1725700599.997,0.1328125,3.0390625,-0.6484375
-10165.355383646984,-32780.93956877225,94.2,1725700600.222,0.0703125,3.0390625,-0.3203125
-10165.11154295052,-32781.60949627804,94.6,1725700600.522,0.7734375,2.7265625,-0.3203125
-10164.251295359152,-32781.895771470554,99.3,1725700600.597,0.5078125,3.59375,-0.3203125
-10163.387371843868,-32777.90611426432,99.3,1725700601.197,-2.125,5.3984375,-0.6484375
-10163.629034507148,-32777.226871613784,94.8,1725700601.347,-2.1015625,5.6171875,-0.6484375
-10165.316424751394,-32780.95112460668,95.0,1725700601.347,0.4296875,2.40625,-0.3203125
-10163.890570786984,-32782.64203024204,88.7,1725700601.512,0.6875,3.765625,-0.3203125
-10164.609278004047,-32782.4575342131,92.4,1725700601.572,1.03125,2.859375,0.0
-10164.711026200175,-32781.6350897574,102.8,1725700601.647,0.203125,2.828125,-0.3203125
-10165.848411981668,-32784.818831883014,94.2,1725700601.797,1.4453125,3.109375,0.0
-10164.712301974032,-32781.079143618466,96.1,1725700601.872,0.1875,2.6328125,-0.3203125
-10164.092240952776,-32780.36048913172,91.5,1725700601.872,-0.3515625,3.4140625,-0.6484375
-10164.187315506735,-32780.70820262994,90.5,1725700601.947,-0.0390625,3.234375,-0.6484375
-10161.000409034514,-32774.10477798863,83.1,1725700602.1,-4.6953125,8.328125,-0.6484375
-10163.97028844246,-32780.23187167584,90.0,1725700602.186,-0.359375,3.4140625,-0.6484375
-10165.509922242934,-32783.29923140014,101.3,1725700602.473,0.7109375,2.3359375,-0.3203125
-10164.657125336244,-32783.220510954314,92.2,1725700602.473,0.2109375,3.03125,-0.6484375
-10164.65316653768,-32783.21377574309,97.5,1725700602.547,0.203125,3.03125,-0.3203125
-10163.246862287777,-32780.27174935782,89.8,1725700602.936,0.0625,3.6328125,-0.3203125
-10163.852882002182,-32778.64059026166,90.8,1725700603.012,0.2578125,3.625,-0.3203125
